access_probability,capture_probability,useless_noise,context_correlation,needed_access_mi_bits,protected_leakage_cmi_bits,protected_remainder_bits,record_innovation_bits,structured_fraction,needed_access_norm,protected_leakage_norm,protected_remainder_norm,record_burden,self_limiting_score,regime
0.8,0.05,0.08,0.35,0.8009026387746884,0.04548680612655831,0.8642493164046078,1.934714496904565,0.41396425160202593,0.8009026387746884,0.05,0.95,0.08933302156996259,0.28683078237210174,protected_forgetting_interval
0.81,0.05,0.08,0.35,0.8108575068359539,0.04548680612655842,0.8642493164046079,1.9242127299623657,0.4213970182245977,0.8108575068359539,0.050000000000000114,0.9499999999999998,0.0884099219308746,0.29590969533492706,protected_forgetting_interval
0.8200000000000001,0.05,0.08,0.35,0.8208123748972196,0.04548680612655842,0.8642493164046078,1.9127731838680135,0.42912164485564946,0.8208123748972196,0.05000000000000012,0.9499999999999998,0.08740905370845331,0.30536838865317706,protected_forgetting_interval
0.8300000000000001,0.05,0.08,0.35,0.8307672429584851,0.04548680612655809,0.864249316404608,1.900355784945219,0.43716405608880937,0.8307672429584851,0.04999999999999976,0.9500000000000003,0.0863281540958254,0.31523734328175873,protected_forgetting_interval
0.84,0.05,0.08,0.35,0.8407221110197507,0.04548680612655842,0.8642493164046079,1.8869154289028316,0.44555367884643254,0.8407221110197507,0.050000000000000114,0.9499999999999998,0.08516471462568131,0.3255509865685604,protected_forgetting_interval
0.85,0.05,0.08,0.35,0.8506769790810162,0.0454868061265582,0.8642493164046079,1.872401047039931,0.4543241312676293,0.8506769790810162,0.049999999999999885,0.9500000000000001,0.08391593273029974,0.33634844183832585,protected_forgetting_interval
0.86,0.05,0.08,0.35,0.8606318471422818,0.0454868061265582,0.8642493164046079,1.8567544220276522,0.46351409585034753,0.8606318471422818,0.049999999999999885,0.9500000000000001,0.08257864981135787,0.3476744744680389,protected_forgetting_interval
0.87,0.05,0.08,0.35,0.8705867152035474,0.04548680612655831,0.8642493164046079,1.839908663474051,0.47316844172021894,0.8705867152035474,0.05,0.95,0.08114927080721268,0.35958070262015895,protected_forgetting_interval
0.88,0.05,0.08,0.35,0.880541583264813,0.0454868061265582,0.8642493164046079,1.8217862117946924,0.4833396902248848,0.880541583264813,0.049999999999999885,0.9500000000000001,0.07962365785654058,0.37212717128290246,protected_forgetting_interval
0.89,0.05,0.08,0.35,0.8904964513260786,0.04548680612655831,0.8642493164046079,1.8022961727331208,0.49408996412374945,0.8904964513260786,0.05,0.95,0.07799698683515244,0.3853844360117423,protected_forgetting_interval
0.9,0.05,0.08,0.35,0.9004513193873442,0.04548680612655831,0.8642493164046079,1.7813306762191397,0.5054936354088647,0.9004513193873442,0.05,0.95,0.0762635492173811,0.39943638001219417,protected_forgetting_interval
0.91,0.05,0.08,0.35,0.9104061874486098,0.0454868061265582,0.8642493164046079,1.7587597677552271,0.5176410127976695,0.9104061874486098,0.049999999999999885,0.9500000000000001,0.07441647082602565,0.4143841179863216,protected_forgetting_interval
0.92,0.05,0.08,0.35,0.9203610555098752,0.04548680612655853,0.8642493164046079,1.7344240089546628,0.5306436319828026,0.9203610555098753,0.05000000000000023,0.9499999999999997,0.0724472994093891,0.4303515681490436,protected_forgetting_interval
0.93,0.05,0.08,0.35,0.930315923571141,0.04548680612655831,0.8642493164046079,1.7081233377138787,0.5446421245062192,0.930315923571141,0.05,0.95,0.07034537559796994,0.4474936962957862,protected_forgetting_interval
0.9400000000000001,0.05,0.08,0.35,0.9402707916324066,0.0454868061265582,0.8642493164046079,1.679599474029397,0.559818460395606,0.9402707916324066,0.049999999999999885,0.9500000000000001,0.06809682560628216,0.46600927161221645,protected_forgetting_interval
0.9500000000000001,0.05,0.08,0.35,0.9502256596936721,0.04548680612655831,0.8642493164046079,1.6485063800521422,0.5764161250401812,0.9502256596936721,0.05,0.95,0.0656828451075041,0.48616176901860353,protected_forgetting_interval
0.96,0.05,0.08,0.35,0.9601805277549377,0.04548680612655831,0.8642493164046079,1.614356480079867,0.5947760235133659,0.9601805277549377,0.05,0.95,0.0630765257648741,0.5083163427142348,protected_forgetting_interval
0.97,0.05,0.08,0.35,0.9701353958162032,0.0454868061265582,0.8642493164046079,1.5764110168902943,0.6154076477655808,0.9701353958162032,0.049999999999999885,0.9500000000000001,0.06023627561831835,0.5330126563959677,protected_forgetting_interval
0.98,0.05,0.08,0.35,0.9800902638774688,0.04548680612655831,0.8642493164046078,1.5334145696618038,0.6391554399366564,0.9800902638774688,0.05,0.95,0.05708958990295687,0.5611340210941123,protected_forgetting_interval
0.99,0.05,0.08,0.35,0.9900451319387344,0.04548680612655853,0.8642493164046077,1.48272203107716,0.6677213335931157,0.9900451319387344,0.050000000000000246,0.9499999999999997,0.05347852102419637,0.5944349332109534,protected_forgetting_interval
1.0,0.05,0.08,0.35,1.0,0.04548680612655831,0.8642493164046078,1.4118837632425143,0.7082736029936435,1.0,0.05,0.95,0.04861398456267729,0.6401495209419807,protected_forgetting_interval
0.0,0.06,0.08,0.35,0.00541583264813017,0.054584167351869994,0.8551519551792962,0.4674449191544763,0.011586033832449043,0.00541583264813017,0.060000000000000026,0.94,0.005447725839494932,5.8661815103759966e-05,dissolution_unstructured_record
0.01,0.06,0.08,0.35,0.01536167432164881,0.05458416735186988,0.8551519551792962,0.5581838967239061,0.02752081242724768,0.01536167432164881,0.05999999999999991,0.9400000000000001,0.007758974111603312,0.0003943163972658946,dissolution_unstructured_record
0.02,0.06,0.08,0.35,0.02530751599516745,0.05458416735186988,0.8551519551792962,0.6287771450433342,0.04024878479548315,0.02530751599516745,0.05999999999999991,0.9400000000000001,0.009835331090367272,0.0009480638168524277,dissolution_unstructured_record
0.03,0.06,0.08,0.35,0.0352533576686862,0.054584167351869994,0.8551519551792961,0.6916743020066085,0.05096814724273128,0.0352533576686862,0.06000000000000003,0.94,0.01188909301552099,0.0016689098607257323,dissolution_unstructured_record
0.04,0.06,0.08,0.35,0.045199199342205065,0.05458416735186988,0.8551519551792962,0.749520474930966,0.06030415559544001,0.045199199342205065,0.05999999999999991,0.9400000000000001,0.0139463593314757,0.0025264248066946674,dissolution_unstructured_record
0.05,0.06,0.08,0.35,0.05514504101572382,0.054584167351869994,0.8551519551792961,0.8035710846380261,0.06862496930257796,0.05514504101572382,0.06000000000000003,0.94,0.01601355969399798,0.003500302632352649,dissolution_low_structure
0.06,0.06,0.08,0.35,0.06509088268924224,0.05458416735186977,0.8551519551792962,0.8545648883500646,0.0761684496714056,0.06509088268924224,0.0599999999999998,0.9400000000000002,0.018091378785032308,0.004576086275376534,dissolution_low_structure
0.07,0.06,0.08,0.35,0.07503672436276099,0.05458416735186988,0.8551519551792961,0.9029894617693303,0.0830981174638882,0.07503672436276099,0.059999999999999915,0.9400000000000001,0.0201783848092133,0.005743014620660621,dissolution_low_structure
0.08,0.06,0.08,0.35,0.08498256603627952,0.05458416735186988,0.8551519551792963,0.9491908427448986,0.08953159070785426,0.08498256603627952,0.0599999999999999,0.9400000000000001,0.022272308140600217,0.00699281293263238,dissolution_low_structure
0.09,0.06,0.08,0.35,0.09492840770979827,0.054584167351870105,0.8551519551792961,0.9934273112802475,0.09555647064651598,0.09492840770979827,0.060000000000000143,0.9399999999999998,0.02437056856215636,0.008318960146022035,dissolution_low_structure
0.1,0.06,0.08,0.35,0.10487424938331702,0.05458416735186988,0.8551519551792963,1.0358989294789442,0.1012398472465539,0.10487424938331702,0.0599999999999999,0.9400000000000001,0.026470512854175232,0.009716219348162927,transition
0.11,0.06,0.08,0.35,0.11482009105683577,0.05458416735186988,0.8551519551792963,1.0767651357277097,0.10663429493307003,0.11482009105683577,0.0599999999999999,0.9400000000000001,0.028569526575290216,0.011180323380320515,transition
0.12,0.06,0.08,0.35,0.1247659327303543,0.05458416735186988,0.8551519551792963,1.116155884524065,0.11178181691310546,0.1247659327303543,0.0599999999999999,0.9400000000000001,0.030665086620159987,0.012707756691892709,transition
0.13,0.06,0.08,0.35,0.13471177440387305,0.05458416735186988,0.8551519551792963,1.1541790459382084,0.11671653100786336,0.13471177440387305,0.0599999999999999,0.9400000000000001,0.03275478434574286,0.014295599467192083,transition
0.14,0.06,0.08,0.35,0.1446576160773918,0.054584167351869994,0.8551519551792962,1.1909255142265938,0.12146655214733122,0.1446576160773918,0.060000000000000026,0.94,0.034836333574825296,0.01594141346465923,transition
0.15,0.06,0.08,0.35,0.15460345775091056,0.05458416735186988,0.8551519551792962,1.2264728489736572,0.12605534470680418,0.15460345775091056,0.05999999999999991,0.9400000000000001,0.036907570722538585,0.017643156632265313,transition
0.16,0.06,0.08,0.35,0.16454929942442909,0.05458416735186988,0.8551519551792963,1.2608879405713416,0.1305027148961925,0.16454929942442909,0.0599999999999999,0.9400000000000001,0.03896645086126449,0.01939911808573396,transition
0.17,0.06,0.08,0.35,0.17449514109794784,0.054584167351869994,0.8551519551792961,1.2942290063485136,0.13482555269740207,0.17449514109794784,0.06000000000000003,0.94,0.041011041788731384,0.02120786781983045,transition
0.18,0.06,0.08,0.35,0.18444098277146637,0.05458416735186988,0.8551519551792963,1.3265471150060926,0.13903839576072596,0.18444098277146637,0.0599999999999999,0.9400000000000001,0.04303951723497934,0.023068217291228862,transition
0.19,0.06,0.08,0.35,0.19438682444498534,0.05458416735186988,0.8551519551792963,1.3578873708352288,0.14315386431896712,0.19438682444498534,0.0599999999999999,0.9400000000000001,0.0450501498353405,0.024979188166170535,transition
0.2,0.06,0.08,0.35,0.2043326661185041,0.054584167351870105,0.8551519551792961,1.3882898475122127,0.1471830010747857,0.2043326661185041,0.060000000000000143,0.9399999999999998,0.047041304211672186,0.026939987298725036,transition
0.21,0.06,0.08,0.35,0.21427850779202262,0.05458416735186988,0.8551519551792963,1.4177903342296427,0.15113554001512572,0.21427850779202262,0.0599999999999999,0.9400000000000001,0.04901143034183819,0.02894998653371633,transition
0.22,0.06,0.08,0.35,0.22422434946554137,0.054584167351869994,0.8551519551792962,1.4464209389338534,0.1550201213422806,0.22422434946554137,0.060000000000000026,0.94,0.05095905730421346,0.03100870629662812,transition
0.23,0.06,0.08,0.35,0.23417019113906012,0.05458416735186988,0.8551519551792963,1.4742105811919437,0.1588444650490342,0.23417019113906012,0.0599999999999999,0.9400000000000001,0.052882787430390654,0.03311580219406839,transition
0.24,0.06,0.08,0.35,0.24411603281257888,0.054584167351870216,0.8551519551792961,1.5011853987034474,0.1626155123966823,0.24411603281257888,0.06000000000000026,0.9399999999999997,0.05478129086879424,0.035271054036714725,transition
0.25,0.06,0.08,0.35,0.2540618744860974,0.054584167351869994,0.8551519551792962,1.5273690854515765,0.1663395422272688,0.2540618744860974,0.060000000000000026,0.94,0.05665330054505213,0.03747435683443963,transition
0.26,0.06,0.08,0.35,0.26400771615961627,0.054584167351870105,0.8551519551792961,1.5527831751585803,0.1700222673604472,0.26400771615961627,0.060000000000000143,0.9399999999999998,0.058497607496193926,0.039725713415481215,transition
0.27,0.06,0.08,0.35,0.2739535578331349,0.05458416735186977,0.8551519551792963,1.577447280547657,0.1736689150955485,0.2739535578331349,0.05999999999999979,0.9400000000000002,0.060313056551737354,0.04202522839824702,transition
0.28,0.06,0.08,0.35,0.28389939950665377,0.054584167351870105,0.8551519551792961,1.6013792965731304,0.17728429492886785,0.28389939950665377,0.060000000000000143,0.9399999999999998,0.0620985423335223,0.04437310330264891,transition
0.29,0.06,0.08,0.35,0.2938452411801724,0.05458416735186977,0.8551519551792962,1.6245955740259233,0.18087285591452903,0.2938452411801724,0.0599999999999998,0.9400000000000002,0.06385300554654016,0.04676963263268738,transition
0.3,0.06,0.08,0.35,0.30379108285369116,0.054584167351870105,0.8551519551792961,1.64711106859073,0.1844387355818179,0.30379108285369116,0.060000000000000143,0.9399999999999998,0.06557542953428463,0.04921520079684626,transition
0.31,0.06,0.08,0.35,0.3137369245272098,0.05458416735186988,0.8551519551792961,1.6689394694114126,0.18798580192836825,0.3137369245272098,0.059999999999999915,0.9400000000000001,0.06726483707385311,0.051710279760233506,transition
0.32,0.06,0.08,0.35,0.32368276620072856,0.054584167351869994,0.8551519551792961,1.6900933104315685,0.1915176897055912,0.32368276620072856,0.06000000000000003,0.94,0.06892028738790879,0.054255427344159175,transition
0.33,0.06,0.08,0.35,0.3336286078742472,0.054584167351869994,0.8551519551792961,1.710584067160321,0.1950378319775257,0.3336286078742472,0.06000000000000003,0.94,0.07054087335251202,0.056851286106321605,transition
0.34,0.06,0.08,0.35,0.34357444954776595,0.054584167351870105,0.8551519551792961,1.7304222410271421,0.1985494877503582,0.34357444954776595,0.060000000000000143,0.9399999999999998,0.07212571888164943,0.059498582748991426,transition
0.35000000000000003,0.06,0.08,0.35,0.3535202912212846,0.054584167351870105,0.8551519551792961,1.7496174331031218,0.2020557663250308,0.3535202912212846,0.060000000000000143,0.9399999999999998,0.07367397647099272,0.06219812801429774,transition
0.36,0.06,0.08,0.35,0.3634661328948031,0.05458416735186988,0.8551519551792962,1.7681784086566417,0.20555964891062287,0.3634661328948031,0.05999999999999991,0.9400000000000001,0.07518482488497713,0.06495081703551174,transition
0.37,0.06,0.08,0.35,0.37341197456832176,0.05458416735186977,0.8551519551792963,1.7861131537617339,0.20906400794478144,0.37341197456832176,0.05999999999999979,0.9400000000000002,0.07665746697269216,0.067757630121534,transition
0.38,0.06,0.08,0.35,0.38335781624184073,0.054584167351870105,0.8551519551792961,1.8034289249744864,0.2125716244943028,0.38335781624184073,0.060000000000000143,0.9399999999999998,0.078091127599337,0.07061963395897314,transition
0.39,0.06,0.08,0.35,0.3933036579153595,0.05458416735186988,0.8551519551792961,1.820132292926793,0.21608520405015333,0.3933036579153595,0.059999999999999915,0.9400000000000001,0.07948505168109787,0.07353798322253055,transition
0.4,0.06,0.08,0.35,0.4032494995888781,0.054584167351869994,0.8551519551792961,1.8362291805498931,0.2196073909837973,0.4032494995888781,0.06000000000000003,0.94,0.08083850231228051,0.07651392259009962,transition
0.41000000000000003,0.06,0.08,0.35,0.41319534126239676,0.05458416735186977,0.8551519551792963,1.851724896526567,0.22314078189339104,0.41319534126239676,0.05999999999999979,0.9400000000000002,0.08215075897437651,0.07954878916423011,transition
0.42,0.06,0.08,0.35,0.4231411829359153,0.054584167351869994,0.8551519551792963,1.8666241644759152,0.2266879380374458,0.4231411829359153,0.06000000000000002,0.94,0.08342111581746736,0.08264401530655284,transition
0.43,0.06,0.08,0.35,0.43308702460943405,0.054584167351869994,0.8551519551792963,1.8809311482947002,0.23025139702858433,0.43308702460943405,0.06000000000000002,0.94,0.08464888000498871,0.08580113189654051,transition
0.44,0.06,0.08,0.35,0.4430328662829528,0.054584167351869994,0.8551519551792963,1.894649474011355,0.23383368393994425,0.4430328662829528,0.06000000000000002,0.94,0.08583337011338965,0.08902177203070631,transition
0.45,0.06,0.08,0.35,0.45297870795647144,0.054584167351869994,0.8551519551792963,1.9077822484506262,0.2374373219608006,0.45297870795647144,0.06000000000000002,0.94,0.0869739145786409,0.09230767518313425,transition
0.46,0.06,0.08,0.35,0.4629245496299901,0.054584167351869994,0.8551519551792963,1.9203320749565622,0.2410648427254236,0.4629245496299901,0.06000000000000002,0.94,0.08806985018186708,0.09566069185318266,transition
0.47000000000000003,0.06,0.08,0.35,0.4728703913035087,0.05458416735186988,0.8551519551792963,1.9323010663775948,0.2447187964295747,0.4728703913035087,0.0599999999999999,0.9400000000000001,0.08912052056661846,0.09908278873141922,transition
0.48,0.06,0.08,0.35,0.4828162329770277,0.05458416735186988,0.8551519551792963,1.943690855478576,0.24840176184198212,0.4828162329770277,0.0599999999999999,0.9400000000000001,0.09012527478044419,0.10257605442042918,transition
0.49,0.06,0.08,0.35,0.4927620746505462,0.054584167351869994,0.8551519551792962,1.9545026029097026,0.2521163563133467,0.4927620746505462,0.060000000000000026,0.94,0.0910834658334917,0.10614270575320292,transition
0.5,0.06,0.08,0.35,0.5027079163240651,0.054584167351869994,0.8551519551792962,1.9647370028304108,0.2558652458827117,0.5027079163240651,0.060000000000000026,0.94,0.09199444926683398,0.10978509475847843,transition
0.51,0.06,0.08,0.35,0.5126537579975837,0.05458416735186988,0.8551519551792963,1.9743942862567396,0.25965115558023905,0.5126537579975837,0.0599999999999999,0.9400000000000001,0.09285758172310665,0.11350571632980985,transition
0.52,0.06,0.08,0.35,0.5225995996711026,0.05458416735186988,0.8551519551792963,1.9834742221726507,0.26347688002653213,0.5225995996711026,0.0599999999999999,0.9400000000000001,0.09367221951182547,0.11730721666343467,transition
0.53,0.06,0.08,0.35,0.5325454413446211,0.054584167351869994,0.8551519551792962,1.9919761164187073,0.26734529443157323,0.5325454413446211,0.060000000000000026,0.94,0.09443771716143912,0.12119240253935817,transition
0.54,0.06,0.08,0.35,0.5424912830181399,0.05458416735186988,0.8551519551792963,1.999898808344712,0.271259366101204,0.5424912830181399,0.0599999999999999,0.9400000000000001,0.09515342594973908,0.12516425153070884,transition
0.55,0.06,0.08,0.35,0.5524371246916586,0.054584167351870105,0.8551519551792961,2.007240665185813,0.27522216656592036,0.5524371246916586,0.060000000000000143,0.9399999999999998,0.09581869240369278,0.12922592323854712,transition
0.56,0.06,0.08,0.35,0.5623829663651773,0.054584167351869994,0.8551519551792962,2.013999574093579,0.27923688445578915,0.5623829663651773,0.060000000000000026,0.94,0.09643285675906355,0.13338077166324908,transition
0.5700000000000001,0.06,0.08,0.35,0.572328808038696,0.054584167351870105,0.8551519551792961,2.0201729317239616,0.2833068392567194,0.572328808038696,0.060000000000000143,0.9399999999999998,0.09699525136931664,0.13763235883965083,transition
0.58,0.06,0.08,0.35,0.5822746497122145,0.05458416735186966,0.8551519551792963,2.025757631252214,0.2874354960974694,0.5822746497122145,0.05999999999999967,0.9400000000000003,0.09750519905225519,0.14198446988175728,transition
0.59,0.06,0.08,0.35,0.5922204913857332,0.05458416735186977,0.8551519551792963,2.0307500466499033,0.2916264817340323,0.5922204913857332,0.05999999999999979,0.9400000000000002,0.09796201136154803,0.14644112960447483,transition
0.6,0.06,0.08,0.35,0.602166333059252,0.054584167351870105,0.8551519551792961,2.035146014020267,0.29588360191892127,0.602166333059252,0.060000000000000143,0.9399999999999998,0.09836498676877548,0.15100662091512365,transition
0.61,0.06,0.08,0.35,0.6121121747327707,0.054584167351869994,0.8551519551792961,2.038940809744204,0.300210860368018,0.6121121747327707,0.06000000000000003,0.94,0.0987134087397572,0.15568550519715738,transition
0.62,0.06,0.08,0.35,0.6220580164062894,0.05458416735186988,0.8551519551792962,2.042129125138935,0.3046124795678472,0.6220580164062894,0.05999999999999991,0.9400000000000001,0.09900654368670403,0.160482644943461,transition
0.63,0.06,0.08,0.35,0.6320038580798082,0.05458416735186977,0.8551519551792963,2.0447050372732205,0.3090929237024018,0.6320038580798082,0.05999999999999979,0.9400000000000002,0.09924363877504472,0.1654032289379251,transition
0.64,0.06,0.08,0.35,0.6419496997533269,0.054584167351870105,0.8551519551792961,2.0466619755151654,0.31365692402222,0.6419496997533269,0.060000000000000143,0.9399999999999998,0.09942391956055174,0.17045280033307314,transition
0.65,0.06,0.08,0.35,0.6518955414268456,0.054584167351870105,0.8551519551792961,2.047992683308683,0.3183095070308847,0.6518955414268456,0.060000000000000143,0.9399999999999998,0.09954658742847866,0.1756372880300708,transition
0.66,0.06,0.08,0.35,0.6618413831003642,0.05458416735186966,0.8551519551792963,2.048689174579741,0.3230560259274721,0.6618413831003642,0.05999999999999967,0.9400000000000003,0.09961081680168826,0.18096304183761067,transition
0.67,0.06,0.08,0.35,0.671787224773883,0.05458416735186966,0.8551519551792963,2.0487426840599565,0.32790219582022584,0.671787224773883,0.05999999999999967,0.9400000000000003,0.09961575207898876,0.1864368719706504,transition
0.68,0.06,0.08,0.35,0.6817330664474016,0.054584167351870105,0.8551519551792961,2.048143610678242,0.3328541333200976,0.6817330664474016,0.060000000000000143,0.9399999999999998,0.0995605042578549,0.19206609355222742,transition
0.6900000000000001,0.06,0.08,0.35,0.6916789081209205,0.05458416735186977,0.8551519551792962,2.046881453005123,0.3379184012368836,0.6916789081209205,0.0599999999999998,0.9400000000000002,0.09944414718706263,0.19785857690594985,transition
0.7000000000000001,0.06,0.08,0.35,0.7016247497944391,0.054584167351870105,0.8551519551792961,2.044944735531478,0.3431020592407784,0.7016247497944391,0.060000000000000143,0.9399999999999998,0.09926571338409995,0.20382280457891086,protected_forgetting_interval
0.71,0.06,0.08,0.35,0.7115705914679576,0.05458416735186977,0.8551519551792963,2.0423209243137084,0.3484127215251787,0.7115705914679576,0.05999999999999979,0.9400000000000002,0.09902418933895629,0.20996793622200544,protected_forgetting_interval
0.72,0.06,0.08,0.35,0.7215164331414764,0.054584167351869994,0.8551519551792961,2.0389963302079535,0.3538586227214496,0.7215164331414764,0.06000000000000003,0.94,0.09871851020934008,0.21630388268641892,protected_forgetting_interval
0.73,0.06,0.08,0.35,0.731462274814995,0.05458416735186988,0.8551519551792962,2.034955997529517,0.35944869358502446,0.731462274814995,0.05999999999999991,0.9400000000000001,0.09834755379153892,0.2228413909839892,protected_forgetting_interval
0.74,0.06,0.08,0.35,0.7414081164885138,0.054584167351869994,0.8551519551792961,2.030183575487478,0.3651926483103826,0.7414081164885138,0.06000000000000003,0.94,0.09791013362473622,0.22959214212177845,protected_forgetting_interval
0.75,0.06,0.08,0.35,0.7513539581620325,0.054584167351869994,0.8551519551792962,2.0246611691275116,0.37110108576133455,0.7513539581620325,0.060000000000000026,0.94,0.09740499105287881,0.2365688642798171,protected_forgetting_interval
0.76,0.06,0.08,0.35,0.7612997998355513,0.054584167351870105,0.8551519551792961,2.018369165726419,0.3771856074513289,0.7612997998355513,0.060000000000000143,0.9399999999999998,0.09683078602474737,0.24378546438568058,protected_forgetting_interval
0.77,0.06,0.08,0.35,0.7712456415090699,0.05458416735186977,0.8551519551792963,2.011286031561954,0.38345895581551104,0.7712456415090699,0.05999999999999979,0.9400000000000002,0.0961860863564099,0.25125718189148916,protected_forgetting_interval
0.78,0.06,0.08,0.35,0.7811914831825886,0.054584167351870105,0.8551519551792961,2.0033880726509,0.38993517723648485,0.7811914831825886,0.060000000000000143,0.9399999999999998,0.09546935510609278,0.25900076953496975,protected_forgetting_interval
0.79,0.06,0.08,0.35,0.7911373248561073,0.054584167351870105,0.8551519551792962,1.9946491512937274,0.39662981549561055,0.7911373248561073,0.06000000000000014,0.9399999999999998,0.09467893561311824,0.2670347071460462,protected_forgetting_interval
0.8,0.06,0.08,0.35,0.8010831665296261,0.054584167351870105,0.8551519551792961,1.9850403479233343,0.4035601429299337,0.8010831665296261,0.060000000000000143,0.9399999999999998,0.09381303362046367,0.2753794562570542,protected_forgetting_interval
0.81,0.06,0.08,0.35,0.8110290082031447,0.054584167351869994,0.8551519551792962,1.974529554593388,0.41074543873827135,0.8110290082031447,0.060000000000000026,0.94,0.09286969572094161,0.28405776555078394,protected_forgetting_interval
0.8200000000000001,0.06,0.08,0.35,0.8209748498766635,0.054584167351869994,0.8551519551792962,1.9630809821112893,0.4182073268285177,0.8209748498766635,0.060000000000000026,0.94,0.09184678311948213,0.29309504027411354,protected_forgetting_interval
0.8300000000000001,0.06,0.08,0.35,0.8309206915501821,0.05458416735186988,0.8551519551792963,1.9506545568007476,0.42597018967467426,0.8309206915501821,0.0599999999999999,0.9400000000000001,0.0907419393576836,0.3025197930100539,protected_forgetting_interval
0.84,0.06,0.08,0.35,0.8408665332237006,0.054584167351870105,0.8551519551792963,1.937205174370613,0.4340616803777088,0.8408665332237008,0.06000000000000013,0.9399999999999998,0.08955255015406138,0.31236419917469815,protected_forgetting_interval
0.85,0.06,0.08,0.35,0.8508123748972195,0.054584167351870105,0.8551519551792961,1.922681766119966,0.4425133633082642,0.8508123748972195,0.060000000000000143,0.9399999999999998,0.08827569279940084,0.3226647891197208,protected_forgetting_interval
0.86,0.06,0.08,0.35,0.8607582165707381,0.05458416735186988,0.8551519551792962,1.9070261147199408,0.45136152563760046,0.8607582165707381,0.05999999999999991,0.9400000000000001,0.08690807149051738,0.3334633210948948,protected_forgetting_interval
0.87,0.06,0.08,0.35,0.8707040582442569,0.05458416735186988,0.8551519551792963,1.8901713297785923,0.46064821983425597,0.8707040582442569,0.0599999999999999,0.9400000000000001,0.08544593338742745,0.34480789770584475,protected_forgetting_interval
0.88,0.06,0.08,0.35,0.8806498999177756,0.054584167351869994,0.8551519551792963,1.8720398517114865,0.4704226243435222,0.8806498999177756,0.06000000000000002,0.94,0.08388495769673976,0.3567544164894458,protected_forgetting_interval
0.89,0.06,0.08,0.35,0.8905957415912943,0.054584167351869994,0.8551519551792962,1.8525407862621683,0.48074285230082847,0.8905957415912943,0.060000000000000026,0.94,0.08222010611405095,0.3693684890622591,protected_forgetting_interval
0.9,0.06,0.08,0.35,0.900541583264813,0.05458416735186988,0.8551519551792963,1.8315662633604406,0.49167840731711066,0.900541583264813,0.0599999999999999,0.9400000000000001,0.08044541639031844,0.3827280342127144,protected_forgetting_interval
0.91,0.06,0.08,0.35,0.9104874249383317,0.054584167351869994,0.8551519551792962,1.8089863285087808,0.5033136019822121,0.9104874249383317,0.060000000000000026,0.94,0.0785537094868839,0.3969268694585506,protected_forgetting_interval
0.92,0.06,0.08,0.35,0.9204332666118504,0.054584167351869994,0.8551519551792962,1.7846415433204694,0.5157524602387716,0.9204332666118504,0.060000000000000026,0.94,0.07653616042209954,0.4120798349202362,protected_forgetting_interval
0.93,0.06,0.08,0.35,0.9303791082853692,0.054584167351869994,0.8551519551792962,1.7583318456919383,0.5291260068825329,0.9303791082853692,0.060000000000000026,0.94,0.07438164413951254,0.42833037133693325,protected_forgetting_interval
0.9400000000000001,0.06,0.08,0.35,0.9403249499588878,0.05458416735186988,0.8551519551792963,1.7297989556197102,0.5436036060167531,0.9403249499588878,0.0599999999999999,0.9400000000000001,0.07207568874659509,0.4458622418088031,protected_forgetting_interval
0.9500000000000001,0.06,0.08,0.35,0.9502707916324066,0.054584167351870105,0.8551519551792961,1.6986968352547085,0.5594116453922278,0.9502707916324066,0.060000000000000143,0.9399999999999998,0.06959869341503433,0.4649187363824551,protected_forgetting_interval
0.96,0.06,0.08,0.35,0.9602166333059252,0.054584167351869994,0.8551519551792962,1.6645379088946863,0.5768667857757256,0.9602166333059252,0.060000000000000026,0.94,0.06692263534255449,0.48583664243714525,protected_forgetting_interval
0.97,0.06,0.08,0.35,0.9701624749794439,0.054584167351870105,0.8551519551792961,1.6265834193173665,0.5964418814662423,0.9701624749794439,0.060000000000000143,0.9399999999999998,0.06400424755406553,0.5091131744325279,protected_forgetting_interval
0.98,0.06,0.08,0.35,0.9801083166529626,0.05458416735186988,0.8551519551792962,1.5835779457011294,0.6189201607117731,0.9801083166529626,0.05999999999999991,0.9400000000000001,0.0607682055173735,0.5355614926923941,protected_forgetting_interval
0.99,0.06,0.08,0.35,0.9900541583264812,0.054584167351870105,0.8551519551792961,1.5328763807287387,0.6458799749108297,0.9900541583264812,0.060000000000000143,0.9399999999999998,0.057050688297744845,0.5667962566948165,protected_forgetting_interval
1.0,0.06,0.08,0.35,1.0,0.054584167351869994,0.8551519551792962,1.4620290865063463,0.6839809202357201,1.0,0.060000000000000026,0.94,0.05203550147797076,0.6094862522468971,protected_forgetting_interval
0.0,0.07,0.08,0.35,0.006318471422818384,0.06368152857718168,0.8460545939539844,0.5159236509002233,0.012246911750979875,0.006318471422818384,0.07000000000000006,0.9299999999999999,0.006632338647090563,7.148774207557275e-05,dissolution_unstructured_record
0.01,0.07,0.08,0.35,0.016255286708590444,0.06368152857718157,0.8460545939539845,0.6066536020819063,0.026795005671779993,0.016255286708590444,0.06999999999999994,0.93,0.009158517759892737,0.00040136141221365637,dissolution_unstructured_record
