access_probability,capture_probability,useless_noise,context_correlation,needed_access_mi_bits,protected_leakage_cmi_bits,protected_remainder_bits,record_innovation_bits,structured_fraction,needed_access_norm,protected_leakage_norm,protected_remainder_norm,record_burden,self_limiting_score,regime
0.82,0.0,1.04,0.35,0.82,0.0,0.9097361225311663,2.54007704572828,0.3228248534346694,0.82,0.0,1.0000000000000002,0.14896309519941653,0.22528340852898932,protected_forgetting_interval
0.82,0.0,1.06,0.35,0.82,0.0,0.9097361225311663,2.56007704572828,0.3203028601690891,0.82,0.0,1.0000000000000002,0.15113054012508464,0.2229541590446627,protected_forgetting_interval
0.82,0.0,1.08,0.35,0.82,0.0,0.9097361225311663,2.58007704572828,0.3178199664066768,0.82,0.0,1.0000000000000002,0.15330939892190532,0.22065804628102104,protected_forgetting_interval
0.82,0.0,1.1,0.35,0.82,0.0,0.9097361225311663,2.60007704572828,0.31537526987794257,0.82,0.0,1.0000000000000002,0.15549955525138548,0.21839433565320224,protected_forgetting_interval
0.82,0.0,1.12,0.35,0.82,0.0,0.9097361225311663,2.62007704572828,0.3129678958627996,0.82,0.0,1.0000000000000002,0.15770089239783547,0.21616231510255796,protected_forgetting_interval
0.82,0.0,1.1400000000000001,0.35,0.82,0.0,0.9097361225311663,2.64007704572828,0.3105969961470569,0.82,0.0,1.0000000000000002,0.1599132932786702,0.21396129424078927,protected_forgetting_interval
0.82,0.0,1.16,0.35,0.82,0.0,0.9097361225311663,2.66007704572828,0.3082617480259859,0.82,0.0,1.0000000000000002,0.1621366404547191,0.2117906035326898,protected_forgetting_interval
0.82,0.0,1.18,0.35,0.82,0.0,0.9097361225311663,2.6800770457282796,0.305961353352502,0.82,0.0,1.0000000000000002,0.16437081614054583,0.209649593515478,protected_forgetting_interval
0.82,0.0,1.2,0.35,0.82,0.0,0.9097361225311663,2.70007704572828,0.3036950376276485,0.82,0.0,1.0000000000000002,0.16661570221477529,0.20753763405282374,protected_forgetting_interval
0.82,0.0,1.22,0.35,0.82,0.0,0.9097361225311663,2.7200770457282797,0.3014620491312044,0.82,0.0,1.0000000000000002,0.16887118023042502,0.20545411362178317,protected_forgetting_interval
0.82,0.0,1.24,0.35,0.82,0.0,0.9097361225311663,2.74007704572828,0.2992616580903672,0.82,0.0,1.0000000000000002,0.17113713142524445,0.20339843863096,protected_forgetting_interval
0.82,0.0,1.26,0.35,0.82,0.0,0.9097361225311663,2.7600770457282797,0.29709315588457896,0.82,0.0,1.0000000000000002,0.1734134367320549,0.2013700327683109,protected_forgetting_interval
0.82,0.0,1.28,0.35,0.82,0.0,0.9097361225311663,2.78007704572828,0.29495585428467486,0.82,0.0,1.0000000000000002,0.17569997678909388,0.19936833637710114,transition
0.82,0.0,1.3,0.35,0.82,0.0,0.9097361225311663,2.8000770457282798,0.2928490847246397,0.82,0.0,1.0000000000000002,0.1779966319503593,0.19739280585860494,transition
0.82,0.0,1.32,0.35,0.82,0.0,0.9097361225311663,2.82007704572828,0.29077219760435175,0.82,0.0,1.0000000000000002,0.1803032822959545,0.19544291310022102,transition
0.82,0.0,1.34,0.35,0.82,0.0,0.9097361225311663,2.84007704572828,0.2887245616217879,0.82,0.0,1.0000000000000002,0.1826198076424307,0.19351814492775296,transition
0.82,0.0,1.36,0.35,0.82,0.0,0.9097361225311663,2.8600770457282803,0.28670556313324697,0.82,0.0,1.0000000000000002,0.1849460875531287,0.19161800258066988,transition
0.82,0.0,1.3800000000000001,0.35,0.82,0.0,0.9097361225311663,2.88007704572828,0.28471460554023065,0.82,0.0,1.0000000000000002,0.18728200134851436,0.18974200120923285,transition
0.82,0.0,1.4000000000000001,0.35,0.82,0.0,0.9097361225311663,2.9000770457282803,0.2827511087016924,0.82,0.0,1.0000000000000002,0.18962742811651168,0.1878896693924286,transition
0.82,0.0,1.42,0.35,0.82,0.0,0.9097361225311663,2.92007704572828,0.28081450837044214,0.82,0.0,1.0000000000000002,0.1919822467228266,0.18606054867571736,transition
0.82,0.0,1.44,0.35,0.82,0.0,0.9097361225311663,2.94007704572828,0.278904255652552,0.82,0.0,1.0000000000000002,0.19434633582126648,0.18425419312764707,transition
0.82,0.0,1.46,0.35,0.82,0.0,0.9097361225311663,2.96007704572828,0.27701981648867924,0.82,0.0,1.0000000000000002,0.19671957386404837,0.18247016891444615,transition
0.82,0.0,1.48,0.35,0.82,0.0,0.9097361225311663,2.98007704572828,0.2751606711562741,0.82,0.0,1.0000000000000002,0.19910183911209833,0.18070805389174732,transition
0.82,0.0,1.5,0.35,0.82,0.0,0.9097361225311663,3.00007704572828,0.2733263137916986,0.82,0.0,1.0000000000000002,0.20149300964533978,0.17896743721264505,transition
0.82,0.0,1.52,0.35,0.82,0.0,0.9097361225311663,3.02007704572828,0.27151625193133444,0.82,0.0,1.0000000000000002,0.20389296337296925,0.17724791895132908,transition
0.82,0.0,1.54,0.35,0.82,0.0,0.9097361225311663,3.04007704572828,0.2697300060708037,0.82,0.0,1.0000000000000002,0.2063015780437183,0.1755491097415773,transition
0.82,0.0,1.56,0.35,0.82,0.0,0.9097361225311663,3.06007704572828,0.26796710924147493,0.82,0.0,1.0000000000000002,0.20871873125610174,0.17387063042942788,transition
0.82,0.0,1.58,0.35,0.82,0.0,0.9097361225311663,3.08007704572828,0.26622710660346877,0.82,0.0,1.0000000000000002,0.2111443004686484,0.1722121117393874,transition
0.82,0.0,1.6,0.35,0.82,0.0,0.9097361225311663,3.10007704572828,0.26450955505441737,0.82,0.0,1.0000000000000002,0.21357816301011634,0.17057319395356282,transition
0.82,0.0,1.62,0.35,0.82,0.0,0.9097361225311663,3.12007704572828,0.2628140228532715,0.82,0.0,1.0000000000000002,0.21602019608968903,0.168953526603138,transition
0.82,0.0,1.6400000000000001,0.35,0.82,0.0,0.9097361225311663,3.14007704572828,0.26114008925848403,0.82,0.0,1.0000000000000002,0.2184702768071518,0.16735276817164577,transition
0.82,0.0,1.6600000000000001,0.35,0.82,0.0,0.9097361225311663,3.16007704572828,0.25948734417993297,0.82,0.0,1.0000000000000002,0.22092828216304883,0.16577058580951107,transition
0.82,0.0,1.68,0.35,0.82,0.0,0.9097361225311663,3.1800770457282796,0.2578553878439788,0.82,0.0,1.0000000000000002,0.22339408906881686,0.16420665505937113,transition
0.82,0.0,1.7,0.35,0.82,0.0,0.9097361225311663,3.20007704572828,0.2562438304710825,0.82,0.0,1.0000000000000002,0.22586757435689808,0.1626606595917003,transition
0.82,0.0,1.72,0.35,0.82,0.0,0.9097361225311663,3.2200770457282797,0.2546522919654371,0.82,0.0,1.0000000000000002,0.22834861479082635,0.1611322909502928,transition
0.82,0.0,1.74,0.35,0.82,0.0,0.9097361225311663,3.24007704572828,0.25308040161609385,0.82,0.0,1.0000000000000002,0.23083708707529116,0.15962124830717578,transition
0.82,0.0,1.76,0.35,0.82,0.0,0.9097361225311663,3.2600770457282797,0.2515277978090905,0.82,0.0,1.0000000000000002,0.23333286786617258,0.15812723822655078,transition
0.82,0.0,1.78,0.35,0.82,0.0,0.9097361225311663,3.28007704572828,0.24999412775011026,0.82,0.0,1.0000000000000002,0.23583583378055128,0.15664997443737555,transition
0.82,0.0,1.8,0.35,0.82,0.0,0.9097361225311663,3.3000770457282798,0.2484790471972262,0.82,0.0,1.0000000000000002,0.238345861406688,0.15518917761422202,transition
0.82,0.0,1.82,0.35,0.82,0.0,0.9097361225311663,3.32007704572828,0.24698222020330485,0.82,0.0,1.0000000000000002,0.24086282731397501,0.15374457516606038,transition
0.82,0.0,1.84,0.35,0.82,0.0,0.9097361225311663,3.34007704572828,0.24550331886766547,0.82,0.0,1.0000000000000002,0.2433866080628555,0.15231590103263842,transition
0.82,0.0,1.86,0.35,0.82,0.0,0.9097361225311663,3.3600770457282803,0.244042023096607,0.82,0.0,1.0000000000000002,0.24591708021471226,0.15090289548813843,transition
0.82,0.0,1.8800000000000001,0.35,0.82,0.0,0.9097361225311663,3.38007704572828,0.2425980203724382,0.82,0.0,1.0000000000000002,0.2484541203417231,0.14950530495181177,transition
0.82,0.0,1.9000000000000001,0.35,0.82,0.0,0.9097361225311663,3.4000770457282803,0.24117100553065846,0.82,0.0,1.0000000000000002,0.2509976050366821,0.14812288180530334,transition
0.82,0.0,1.92,0.35,0.82,0.0,0.9097361225311663,3.42007704572828,0.23976068054495744,0.82,0.0,1.0000000000000002,0.2535474109227861,0.14675538421639261,transition
0.82,0.0,1.94,0.35,0.82,0.0,0.9097361225311663,3.44007704572828,0.23836675431971385,0.82,0.0,1.0000000000000002,0.25610341466338504,0.14540257596888972,transition
0.82,0.0,1.96,0.35,0.82,0.0,0.9097361225311663,3.46007704572828,0.2369889424896912,0.82,0.0,1.0000000000000002,0.2586654929716957,0.14406422629843862,transition
0.82,0.0,1.98,0.35,0.82,0.0,0.9097361225311663,3.48007704572828,0.23562696722664012,0.82,0.0,1.0000000000000002,0.26123352262047617,0.1427401097339893,transition
0.82,0.0,2.0,0.35,0.82,0.0,0.9097361225311663,3.50007704572828,0.23428055705253142,0.82,0.0,1.0000000000000002,0.2638073804516622,0.1414300059447125,transition
