leakage,recovery,q_star,eta_star,floor_bound,coherence_floor,passes_99p1_target
0.00575,0.13,0.8699999999999999,0.005750000000000001,0.0442307692307692,0.9557692307692308,0
0.00575,0.14,0.86,0.005750000000000001,0.04107142857142857,0.9589285714285715,0
0.00575,0.15000000000000002,0.8500000000000001,0.005750000000000001,0.03833333333333336,0.9616666666666667,0
0.00575,0.16,0.84,0.005750000000000001,0.0359375,0.9640625,0
0.00575,0.17,0.8300000000000001,0.005750000000000001,0.033823529411764724,0.9661764705882353,0
0.00575,0.18000000000000002,0.82,0.005750000000000001,0.03194444444444444,0.9680555555555556,0
0.00575,0.19,0.81,0.005750000000000001,0.030263157894736853,0.9697368421052631,0
0.00575,0.2,0.7999999999999999,0.005750000000000001,0.028749999999999994,0.9712500000000001,0
0.00575,0.21000000000000002,0.79,0.005750000000000001,0.027380952380952388,0.9726190476190476,0
0.00575,0.22,0.78,0.005750000000000001,0.02613636363636364,0.9738636363636364,0
0.00575,0.23,0.77,0.005750000000000001,0.025000000000000005,0.975,0
0.00575,0.24000000000000002,0.7599999999999999,0.005750000000000001,0.023958333333333328,0.9760416666666667,0
0.00575,0.25,0.7499999999999999,0.005750000000000001,0.022999999999999993,0.977,0
0.00575,0.26,0.74,0.005750000000000001,0.022115384615384617,0.9778846153846154,0
0.00575,0.27,0.73,0.005750000000000001,0.0212962962962963,0.9787037037037037,0
0.00575,0.28,0.72,0.005750000000000001,0.020535714285714286,0.9794642857142857,0
0.00575,0.29000000000000004,0.7099999999999999,0.005750000000000001,0.019827586206896543,0.9801724137931035,0
0.00575,0.3,0.7000000000000001,0.005750000000000001,0.019166666666666672,0.9808333333333333,0
0.00575,0.31,0.69,0.005750000000000001,0.018548387096774192,0.9814516129032258,0
0.00575,0.32,0.6799999999999998,0.005750000000000001,0.01796874999999999,0.98203125,0
0.00575,0.33,0.6699999999999999,0.005750000000000001,0.017424242424242422,0.9825757575757575,0
0.00575,0.34,0.66,0.005750000000000001,0.016911764705882355,0.9830882352941176,0
0.00575,0.35000000000000003,0.6499999999999999,0.005750000000000001,0.016428571428571428,0.9835714285714285,0
0.00575,0.36000000000000004,0.6399999999999999,0.005750000000000001,0.01597222222222222,0.9840277777777777,0
0.00575,0.37,0.63,0.005750000000000001,0.015540540540540543,0.9844594594594595,0
0.00575,0.38,0.6200000000000001,0.005750000000000001,0.015131578947368426,0.9848684210526316,0
0.00575,0.39,0.61,0.005750000000000001,0.014743589743589745,0.9852564102564103,0
0.00575,0.4,0.6000000000000001,0.005750000000000001,0.014375000000000006,0.985625,0
0.00575,0.41000000000000003,0.5900000000000001,0.005750000000000001,0.014024390243902443,0.9859756097560975,0
0.00575,0.42000000000000004,0.58,0.005750000000000001,0.01369047619047619,0.9863095238095239,0
0.00575,0.43,0.5700000000000001,0.005750000000000001,0.013372093023255817,0.9866279069767442,0
0.00575,0.44,0.56,0.005750000000000001,0.01306818181818182,0.9869318181818182,0
0.00575,0.45,0.55,0.005750000000000001,0.01277777777777778,0.9872222222222222,0
0.00575,0.46,0.54,0.005750000000000001,0.012500000000000002,0.9875,0
0.00575,0.47000000000000003,0.53,0.005750000000000001,0.012234042553191491,0.9877659574468085,0
0.00575,0.48000000000000004,0.5200000000000001,0.005750000000000001,0.011979166666666671,0.9880208333333333,0
0.00575,0.49,0.51,0.005750000000000001,0.011734693877551022,0.988265306122449,0
0.00575,0.5,0.5000000000000001,0.005750000000000001,0.011500000000000003,0.9885,0
0.00575,0.51,0.48999999999999994,0.005750000000000001,0.01127450980392157,0.9887254901960785,0
0.00575,0.52,0.48,0.005750000000000001,0.011057692307692308,0.9889423076923077,0
0.00575,0.53,0.47000000000000003,0.005750000000000001,0.010849056603773586,0.9891509433962264,0
0.00575,0.54,0.46,0.005750000000000001,0.01064814814814815,0.9893518518518518,0
0.00575,0.55,0.45,0.005750000000000001,0.010454545454545456,0.9895454545454545,0
0.00575,0.56,0.43999999999999995,0.005750000000000001,0.010267857142857143,0.9897321428571428,0
0.00575,0.5700000000000001,0.43,0.005750000000000001,0.010087719298245614,0.9899122807017544,0
0.00575,0.5800000000000001,0.41999999999999993,0.005750000000000001,0.009913793103448277,0.9900862068965517,0
0.00575,0.59,0.41000000000000003,0.005750000000000001,0.00974576271186441,0.9902542372881356,0
0.00575,0.6,0.4,0.005750000000000001,0.009583333333333334,0.9904166666666666,0
0.00575,0.61,0.39,0.005750000000000001,0.009426229508196722,0.9905737704918033,0
0.00575,0.62,0.38,0.005750000000000001,0.009274193548387098,0.9907258064516129,0
0.00575,0.63,0.36999999999999994,0.005750000000000001,0.009126984126984126,0.9908730158730159,0
0.00575,0.64,0.36,0.005750000000000001,0.008984375000000001,0.991015625,1
0.00575,0.65,0.35,0.005750000000000001,0.008846153846153847,0.9911538461538462,1
0.00575,0.66,0.3399999999999999,0.005750000000000001,0.008712121212121211,0.9912878787878788,1
0.00575,0.67,0.32999999999999996,0.005750000000000001,0.008582089552238806,0.9914179104477612,1
0.00575,0.68,0.32,0.005750000000000001,0.008455882352941178,0.9915441176470589,1
0.00575,0.6900000000000001,0.3099999999999999,0.005750000000000001,0.008333333333333333,0.9916666666666667,1
0.00575,0.7000000000000001,0.29999999999999993,0.005750000000000001,0.008214285714285714,0.9917857142857143,1
0.00575,0.7100000000000001,0.29,0.005750000000000001,0.008098591549295776,0.9919014084507042,1
0.00575,0.72,0.28,0.005750000000000001,0.007986111111111112,0.9920138888888889,1
0.00575,0.73,0.2700000000000001,0.005750000000000001,0.007876712328767124,0.9921232876712329,1
0.00575,0.74,0.26,0.005750000000000001,0.007770270270270272,0.9922297297297298,1
0.00575,0.75,0.25,0.005750000000000001,0.007666666666666668,0.9923333333333333,1
0.00575,0.76,0.24,0.005750000000000001,0.0075657894736842115,0.9924342105263158,1
0.00575,0.77,0.22999999999999995,0.005750000000000001,0.007467532467532468,0.9925324675324675,1
0.00575,0.78,0.21999999999999997,0.005750000000000001,0.0073717948717948725,0.9926282051282052,1
0.00575,0.79,0.20999999999999994,0.005750000000000001,0.0072784810126582285,0.9927215189873417,1
0.00575,0.8,0.19999999999999993,0.005750000000000001,0.0071875,0.9928125,1
0.00575,0.81,0.18999999999999992,0.005750000000000001,0.0070987654320987656,0.9929012345679012,1
0.00575,0.8200000000000001,0.17999999999999994,0.005750000000000001,0.00701219512195122,0.9929878048780488,1
0.00575,0.8300000000000001,0.16999999999999993,0.005750000000000001,0.006927710843373494,0.9930722891566265,1
0.00575,0.8400000000000001,0.15999999999999992,0.005750000000000001,0.006845238095238095,0.9931547619047619,1
0.00575,0.85,0.15000000000000002,0.005750000000000001,0.006764705882352943,0.9932352941176471,1
0.00575,0.86,0.14,0.005750000000000001,0.006686046511627908,0.9933139534883721,1
0.00575,0.87,0.13000000000000003,0.005750000000000001,0.006609195402298851,0.9933908045977011,1
0.00575,0.88,0.12,0.005750000000000001,0.0065340909090909095,0.993465909090909,1
0.00575,0.89,0.10999999999999999,0.005750000000000001,0.006460674157303371,0.9935393258426967,1
0.00575,0.9,0.09999999999999996,0.005750000000000001,0.006388888888888889,0.9936111111111111,1
0.00575,0.91,0.08999999999999996,0.005750000000000001,0.00631868131868132,0.9936813186813187,1
0.00575,0.92,0.07999999999999997,0.005750000000000001,0.00625,0.99375,1
0.00575,0.93,0.06999999999999995,0.005750000000000001,0.006182795698924732,0.9938172043010752,1
0.00575,0.9400000000000001,0.05999999999999994,0.005750000000000001,0.006117021276595745,0.9938829787234043,1
0.00575,0.9500000000000001,0.04999999999999993,0.005750000000000001,0.0060526315789473685,0.9939473684210526,1
0.00575,0.9600000000000001,0.039999999999999925,0.005750000000000001,0.005989583333333334,0.9940104166666667,1
0.00575,0.97,0.03000000000000003,0.005750000000000001,0.005927835051546392,0.9940721649484536,1
0.00575,0.98,0.020000000000000014,0.005750000000000001,0.005867346938775511,0.9941326530612244,1
0.00575,0.99,0.010000000000000009,0.005750000000000001,0.005808080808080809,0.9941919191919192,1
0.00575,1.0,0.0,0.005750000000000001,0.005750000000000001,0.99425,1
0.006,0.01,0.99,0.006,0.5999999999999995,0.40000000000000047,0
0.006,0.02,0.9800000000000001,0.006,0.30000000000000143,0.6999999999999986,0
0.006,0.03,0.97,0.006,0.19999999999999982,0.8000000000000002,0
0.006,0.04,0.96,0.006,0.14999999999999988,0.8500000000000001,0
0.006,0.05,0.9499999999999998,0.006,0.11999999999999963,0.8800000000000003,0
0.006,0.060000000000000005,0.94,0.006,0.09999999999999991,0.9000000000000001,0
0.006,0.06999999999999999,0.9300000000000002,0.006,0.08571428571428591,0.9142857142857141,0
0.006,0.08,0.92,0.006,0.07500000000000004,0.9249999999999999,0
0.006,0.09,0.91,0.006,0.0666666666666667,0.9333333333333333,0
0.006,0.09999999999999999,0.8999999999999999,0.006,0.05999999999999995,0.9400000000000001,0
0.006,0.11,0.89,0.006,0.05454545454545455,0.9454545454545454,0
0.006,0.12,0.8800000000000001,0.006,0.05000000000000005,0.95,0
0.006,0.13,0.8699999999999999,0.006,0.046153846153846115,0.9538461538461539,0
0.006,0.14,0.86,0.006,0.04285714285714285,0.9571428571428572,0
0.006,0.15000000000000002,0.8500000000000001,0.006,0.04000000000000002,0.96,0
0.006,0.16,0.84,0.006,0.03749999999999999,0.9625,0
0.006,0.17,0.8300000000000001,0.006,0.03529411764705884,0.9647058823529412,0
0.006,0.18000000000000002,0.82,0.006,0.033333333333333326,0.9666666666666667,0
0.006,0.19,0.81,0.006,0.03157894736842106,0.968421052631579,0
0.006,0.2,0.7999999999999999,0.006,0.029999999999999992,0.97,0
0.006,0.21000000000000002,0.79,0.006,0.028571428571428577,0.9714285714285714,0
0.006,0.22,0.78,0.006,0.027272727272727275,0.9727272727272728,0
0.006,0.23,0.77,0.006,0.026086956521739132,0.9739130434782609,0
0.006,0.24000000000000002,0.7599999999999999,0.006,0.02499999999999999,0.975,0
0.006,0.25,0.7499999999999999,0.006,0.02399999999999999,0.976,0
0.006,0.26,0.74,0.006,0.023076923076923078,0.9769230769230769,0
0.006,0.27,0.73,0.006,0.02222222222222222,0.9777777777777777,0
0.006,0.28,0.72,0.006,0.021428571428571425,0.9785714285714285,0
0.006,0.29000000000000004,0.7099999999999999,0.006,0.020689655172413782,0.9793103448275862,0
0.006,0.3,0.7000000000000001,0.006,0.020000000000000004,0.98,0
0.006,0.31,0.69,0.006,0.019354838709677417,0.9806451612903225,0
0.006,0.32,0.6799999999999998,0.006,0.01874999999999999,0.98125,0
0.006,0.33,0.6699999999999999,0.006,0.018181818181818177,0.9818181818181818,0
0.006,0.34,0.66,0.006,0.017647058823529415,0.9823529411764705,0
0.006,0.35000000000000003,0.6499999999999999,0.006,0.01714285714285714,0.9828571428571429,0
0.006,0.36000000000000004,0.6399999999999999,0.006,0.016666666666666663,0.9833333333333334,0
0.006,0.37,0.63,0.006,0.016216216216216217,0.9837837837837837,0
0.006,0.38,0.6200000000000001,0.006,0.01578947368421053,0.9842105263157894,0
0.006,0.39,0.61,0.006,0.015384615384615384,0.9846153846153847,0
0.006,0.4,0.6000000000000001,0.006,0.015000000000000003,0.985,0
0.006,0.41000000000000003,0.5900000000000001,0.006,0.014634146341463417,0.9853658536585366,0
0.006,0.42000000000000004,0.58,0.006,0.014285714285714285,0.9857142857142858,0
0.006,0.43,0.5700000000000001,0.006,0.013953488372093025,0.986046511627907,0
0.006,0.44,0.56,0.006,0.013636363636363637,0.9863636363636363,0
0.006,0.45,0.55,0.006,0.013333333333333334,0.9866666666666667,0
0.006,0.46,0.54,0.006,0.013043478260869566,0.9869565217391304,0
0.006,0.47000000000000003,0.53,0.006,0.012765957446808512,0.9872340425531915,0
0.006,0.48000000000000004,0.5200000000000001,0.006,0.012500000000000004,0.9875,0
0.006,0.49,0.51,0.006,0.012244897959183675,0.9877551020408163,0
0.006,0.5,0.5000000000000001,0.006,0.012000000000000004,0.988,0
0.006,0.51,0.48999999999999994,0.006,0.011764705882352941,0.9882352941176471,0
0.006,0.52,0.48,0.006,0.011538461538461539,0.9884615384615385,0
0.006,0.53,0.47000000000000003,0.006,0.011320754716981131,0.9886792452830189,0
0.006,0.54,0.46,0.006,0.01111111111111111,0.9888888888888889,0
0.006,0.55,0.45,0.006,0.010909090909090908,0.9890909090909091,0
0.006,0.56,0.43999999999999995,0.006,0.010714285714285713,0.9892857142857143,0
0.006,0.5700000000000001,0.43,0.006,0.010526315789473684,0.9894736842105263,0
0.006,0.5800000000000001,0.41999999999999993,0.006,0.010344827586206895,0.9896551724137931,0
0.006,0.59,0.41000000000000003,0.006,0.01016949152542373,0.9898305084745763,0
0.006,0.6,0.4,0.006,0.01,0.99,0
0.006,0.61,0.39,0.006,0.009836065573770493,0.9901639344262295,0
0.006,0.62,0.38,0.006,0.00967741935483871,0.9903225806451613,0
0.006,0.63,0.36999999999999994,0.006,0.009523809523809523,0.9904761904761905,0
0.006,0.64,0.36,0.006,0.009375,0.990625,0
0.006,0.65,0.35,0.006,0.00923076923076923,0.9907692307692307,0
0.006,0.66,0.3399999999999999,0.006,0.009090909090909089,0.990909090909091,0
0.006,0.67,0.32999999999999996,0.006,0.008955223880597014,0.991044776119403,1
0.006,0.68,0.32,0.006,0.008823529411764707,0.9911764705882353,1
0.006,0.6900000000000001,0.3099999999999999,0.006,0.008695652173913042,0.991304347826087,1
0.006,0.7000000000000001,0.29999999999999993,0.006,0.00857142857142857,0.9914285714285714,1
0.006,0.7100000000000001,0.29,0.006,0.008450704225352114,0.9915492957746479,1
0.006,0.72,0.28,0.006,0.008333333333333333,0.9916666666666667,1
0.006,0.73,0.2700000000000001,0.006,0.008219178082191782,0.9917808219178083,1
0.006,0.74,0.26,0.006,0.008108108108108109,0.9918918918918919,1
0.006,0.75,0.25,0.006,0.008,0.992,1
0.006,0.76,0.24,0.006,0.007894736842105263,0.9921052631578947,1
0.006,0.77,0.22999999999999995,0.006,0.007792207792207792,0.9922077922077922,1
0.006,0.78,0.21999999999999997,0.006,0.007692307692307692,0.9923076923076923,1
0.006,0.79,0.20999999999999994,0.006,0.007594936708860759,0.9924050632911392,1
0.006,0.8,0.19999999999999993,0.006,0.0075,0.9925,1
0.006,0.81,0.18999999999999992,0.006,0.007407407407407407,0.9925925925925926,1
0.006,0.8200000000000001,0.17999999999999994,0.006,0.007317073170731707,0.9926829268292683,1
0.006,0.8300000000000001,0.16999999999999993,0.006,0.007228915662650602,0.9927710843373494,1
0.006,0.8400000000000001,0.15999999999999992,0.006,0.007142857142857143,0.9928571428571429,1
0.006,0.85,0.15000000000000002,0.006,0.007058823529411765,0.9929411764705882,1
0.006,0.86,0.14,0.006,0.0069767441860465115,0.9930232558139535,1
0.006,0.87,0.13000000000000003,0.006,0.006896551724137931,0.993103448275862,1
0.006,0.88,0.12,0.006,0.006818181818181819,0.9931818181818182,1
0.006,0.89,0.10999999999999999,0.006,0.006741573033707865,0.9932584269662922,1
0.006,0.9,0.09999999999999996,0.006,0.006666666666666666,0.9933333333333333,1
0.006,0.91,0.08999999999999996,0.006,0.006593406593406593,0.9934065934065934,1
0.006,0.92,0.07999999999999997,0.006,0.006521739130434782,0.9934782608695653,1
0.006,0.93,0.06999999999999995,0.006,0.0064516129032258064,0.9935483870967742,1
0.006,0.9400000000000001,0.05999999999999994,0.006,0.006382978723404255,0.9936170212765958,1
0.006,0.9500000000000001,0.04999999999999993,0.006,0.00631578947368421,0.9936842105263158,1
0.006,0.9600000000000001,0.039999999999999925,0.006,0.0062499999999999995,0.99375,1
0.006,0.97,0.03000000000000003,0.006,0.006185567010309279,0.9938144329896907,1
0.006,0.98,0.020000000000000014,0.006,0.006122448979591837,0.9938775510204082,1
0.006,0.99,0.010000000000000009,0.006,0.006060606060606061,0.9939393939393939,1
0.006,1.0,0.0,0.006,0.006,0.994,1
0.00625,0.01,0.99,0.00625,0.6249999999999994,0.37500000000000056,0
0.00625,0.02,0.9800000000000001,0.00625,0.3125000000000015,0.6874999999999984,0
0.00625,0.03,0.97,0.00625,0.20833333333333315,0.7916666666666669,0
0.00625,0.04,0.96,0.00625,0.15624999999999986,0.8437500000000001,0
0.00625,0.05,0.9499999999999998,0.00625,0.12499999999999963,0.8750000000000003,0
0.00625,0.060000000000000005,0.94,0.00625,0.10416666666666657,0.8958333333333335,0
0.00625,0.06999999999999999,0.9300000000000002,0.00625,0.0892857142857145,0.9107142857142855,0
0.00625,0.08,0.92,0.00625,0.07812500000000004,0.921875,0
0.00625,0.09,0.91,0.00625,0.06944444444444448,0.9305555555555556,0
0.00625,0.09999999999999999,0.8999999999999999,0.00625,0.06249999999999995,0.9375,0
0.00625,0.11,0.89,0.00625,0.05681818181818183,0.9431818181818181,0
0.00625,0.12,0.8800000000000001,0.00625,0.052083333333333384,0.9479166666666666,0
0.00625,0.13,0.8699999999999999,0.00625,0.04807692307692304,0.951923076923077,0
0.00625,0.14,0.86,0.00625,0.044642857142857144,0.9553571428571429,0
0.00625,0.15000000000000002,0.8500000000000001,0.00625,0.04166666666666669,0.9583333333333333,0
0.00625,0.16,0.84,0.00625,0.03906249999999999,0.9609375,0
0.00625,0.17,0.8300000000000001,0.00625,0.036764705882352956,0.9632352941176471,0
0.00625,0.18000000000000002,0.82,0.00625,0.03472222222222222,0.9652777777777778,0
0.00625,0.19,0.81,0.00625,0.032894736842105275,0.9671052631578947,0
0.00625,0.2,0.7999999999999999,0.00625,0.031249999999999993,0.96875,0
0.00625,0.21000000000000002,0.79,0.00625,0.029761904761904767,0.9702380952380952,0
0.00625,0.22,0.78,0.00625,0.028409090909090915,0.9715909090909091,0
0.00625,0.23,0.77,0.00625,0.027173913043478264,0.9728260869565217,0
0.00625,0.24000000000000002,0.7599999999999999,0.00625,0.026041666666666657,0.9739583333333334,0
0.00625,0.25,0.7499999999999999,0.00625,0.02499999999999999,0.975,0
0.00625,0.26,0.74,0.00625,0.02403846153846154,0.9759615384615384,0
0.00625,0.27,0.73,0.00625,0.023148148148148147,0.9768518518518519,0
0.00625,0.28,0.72,0.00625,0.022321428571428572,0.9776785714285714,0
0.00625,0.29000000000000004,0.7099999999999999,0.00625,0.021551724137931026,0.978448275862069,0
0.00625,0.3,0.7000000000000001,0.00625,0.02083333333333334,0.9791666666666666,0
0.00625,0.31,0.69,0.00625,0.02016129032258064,0.9798387096774194,0
0.00625,0.32,0.6799999999999998,0.00625,0.01953124999999999,0.98046875,0
0.00625,0.33,0.6699999999999999,0.00625,0.018939393939393936,0.9810606060606061,0
0.00625,0.34,0.66,0.00625,0.018382352941176475,0.9816176470588235,0
0.00625,0.35000000000000003,0.6499999999999999,0.00625,0.017857142857142853,0.9821428571428571,0
0.00625,0.36000000000000004,0.6399999999999999,0.00625,0.01736111111111111,0.9826388888888888,0
0.00625,0.37,0.63,0.00625,0.016891891891891893,0.9831081081081081,0
0.00625,0.38,0.6200000000000001,0.00625,0.016447368421052638,0.9835526315789473,0
0.00625,0.39,0.61,0.00625,0.016025641025641028,0.9839743589743589,0
0.00625,0.4,0.6000000000000001,0.00625,0.015625000000000003,0.984375,0
0.00625,0.41000000000000003,0.5900000000000001,0.00625,0.015243902439024393,0.9847560975609756,0
0.00625,0.42000000000000004,0.58,0.00625,0.01488095238095238,0.9851190476190477,0
0.00625,0.43,0.5700000000000001,0.00625,0.014534883720930236,0.9854651162790697,0
0.00625,0.44,0.56,0.00625,0.014204545454545458,0.9857954545454546,0
0.00625,0.45,0.55,0.00625,0.013888888888888892,0.9861111111111112,0
0.00625,0.46,0.54,0.00625,0.013586956521739132,0.9864130434782609,0
0.00625,0.47000000000000003,0.53,0.00625,0.013297872340425534,0.9867021276595744,0
0.00625,0.48000000000000004,0.5200000000000001,0.00625,0.013020833333333337,0.9869791666666666,0
0.00625,0.49,0.51,0.00625,0.012755102040816327,0.9872448979591837,0
0.00625,0.5,0.5000000000000001,0.00625,0.012500000000000004,0.9875,0
0.00625,0.51,0.48999999999999994,0.00625,0.012254901960784314,0.9877450980392157,0
0.00625,0.52,0.48,0.00625,0.01201923076923077,0.9879807692307693,0
0.00625,0.53,0.47000000000000003,0.00625,0.01179245283018868,0.9882075471698113,0
0.00625,0.54,0.46,0.00625,0.011574074074074073,0.9884259259259259,0
0.00625,0.55,0.45,0.00625,0.011363636363636364,0.9886363636363636,0
0.00625,0.56,0.43999999999999995,0.00625,0.011160714285714286,0.9888392857142857,0
0.00625,0.5700000000000001,0.43,0.00625,0.010964912280701754,0.9890350877192983,0
0.00625,0.5800000000000001,0.41999999999999993,0.00625,0.010775862068965516,0.9892241379310345,0
0.00625,0.59,0.41000000000000003,0.00625,0.010593220338983052,0.989406779661017,0
0.00625,0.6,0.4,0.00625,0.010416666666666668,0.9895833333333334,0
0.00625,0.61,0.39,0.00625,0.010245901639344263,0.9897540983606558,0
0.00625,0.62,0.38,0.00625,0.010080645161290324,0.9899193548387096,0
0.00625,0.63,0.36999999999999994,0.00625,0.00992063492063492,0.9900793650793651,0
0.00625,0.64,0.36,0.00625,0.009765625,0.990234375,0
0.00625,0.65,0.35,0.00625,0.009615384615384616,0.9903846153846154,0
0.00625,0.66,0.3399999999999999,0.00625,0.009469696969696968,0.990530303030303,0
0.00625,0.67,0.32999999999999996,0.00625,0.009328358208955223,0.9906716417910448,0
0.00625,0.68,0.32,0.00625,0.009191176470588237,0.9908088235294118,0
0.00625,0.6900000000000001,0.3099999999999999,0.00625,0.009057971014492752,0.9909420289855072,0
0.00625,0.7000000000000001,0.29999999999999993,0.00625,0.008928571428571428,0.9910714285714286,1
0.00625,0.7100000000000001,0.29,0.00625,0.008802816901408451,0.9911971830985915,1
0.00625,0.72,0.28,0.00625,0.008680555555555556,0.9913194444444444,1
0.00625,0.73,0.2700000000000001,0.00625,0.00856164383561644,0.9914383561643836,1
0.00625,0.74,0.26,0.00625,0.008445945945945946,0.9915540540540541,1
0.00625,0.75,0.25,0.00625,0.008333333333333333,0.9916666666666667,1
0.00625,0.76,0.24,0.00625,0.008223684210526315,0.9917763157894737,1
0.00625,0.77,0.22999999999999995,0.00625,0.008116883116883118,0.9918831168831169,1
0.00625,0.78,0.21999999999999997,0.00625,0.008012820512820514,0.9919871794871795,1
0.00625,0.79,0.20999999999999994,0.00625,0.007911392405063292,0.9920886075949367,1
0.00625,0.8,0.19999999999999993,0.00625,0.0078125,0.9921875,1
0.00625,0.81,0.18999999999999992,0.00625,0.007716049382716049,0.9922839506172839,1
0.00625,0.8200000000000001,0.17999999999999994,0.00625,0.007621951219512195,0.9923780487804879,1
0.00625,0.8300000000000001,0.16999999999999993,0.00625,0.007530120481927711,0.9924698795180723,1
0.00625,0.8400000000000001,0.15999999999999992,0.00625,0.00744047619047619,0.9925595238095238,1
0.00625,0.85,0.15000000000000002,0.00625,0.007352941176470589,0.9926470588235294,1
0.00625,0.86,0.14,0.00625,0.007267441860465117,0.9927325581395349,1
0.00625,0.87,0.13000000000000003,0.00625,0.007183908045977012,0.992816091954023,1
0.00625,0.88,0.12,0.00625,0.007102272727272728,0.9928977272727273,1
0.00625,0.89,0.10999999999999999,0.00625,0.00702247191011236,0.9929775280898876,1
0.00625,0.9,0.09999999999999996,0.00625,0.006944444444444445,0.9930555555555556,1
0.00625,0.91,0.08999999999999996,0.00625,0.006868131868131868,0.9931318681318682,1
0.00625,0.92,0.07999999999999997,0.00625,0.006793478260869565,0.9932065217391305,1
0.00625,0.93,0.06999999999999995,0.00625,0.006720430107526882,0.9932795698924731,1
0.00625,0.9400000000000001,0.05999999999999994,0.00625,0.006648936170212766,0.9933510638297872,1
0.00625,0.9500000000000001,0.04999999999999993,0.00625,0.006578947368421052,0.993421052631579,1
0.00625,0.9600000000000001,0.039999999999999925,0.00625,0.006510416666666666,0.9934895833333334,1
0.00625,0.97,0.03000000000000003,0.00625,0.0064432989690721655,0.9935567010309279,1
0.00625,0.98,0.020000000000000014,0.00625,0.006377551020408163,0.9936224489795918,1
0.00625,0.99,0.010000000000000009,0.00625,0.006313131313131314,0.9936868686868687,1
0.00625,1.0,0.0,0.00625,0.00625,0.99375,1
0.006500000000000001,0.01,0.99,0.006500000000000001,0.6499999999999995,0.35000000000000053,0
0.006500000000000001,0.02,0.9800000000000001,0.006500000000000001,0.32500000000000157,0.6749999999999985,0
0.006500000000000001,0.03,0.97,0.006500000000000001,0.21666666666666648,0.7833333333333335,0
0.006500000000000001,0.04,0.96,0.006500000000000001,0.16249999999999987,0.8375000000000001,0
0.006500000000000001,0.05,0.9499999999999998,0.006500000000000001,0.12999999999999962,0.8700000000000003,0
0.006500000000000001,0.060000000000000005,0.94,0.006500000000000001,0.10833333333333324,0.8916666666666667,0
0.006500000000000001,0.06999999999999999,0.9300000000000002,0.006500000000000001,0.09285714285714308,0.9071428571428569,0
0.006500000000000001,0.08,0.92,0.006500000000000001,0.08125000000000004,0.91875,0
0.006500000000000001,0.09,0.91,0.006500000000000001,0.07222222222222226,0.9277777777777777,0
0.006500000000000001,0.09999999999999999,0.8999999999999999,0.006500000000000001,0.06499999999999995,0.935,0
0.006500000000000001,0.11,0.89,0.006500000000000001,0.059090909090909104,0.9409090909090909,0
0.006500000000000001,0.12,0.8800000000000001,0.006500000000000001,0.054166666666666724,0.9458333333333333,0
0.006500000000000001,0.13,0.8699999999999999,0.006500000000000001,0.04999999999999996,0.9500000000000001,0
0.006500000000000001,0.14,0.86,0.006500000000000001,0.04642857142857143,0.9535714285714285,0
0.006500000000000001,0.15000000000000002,0.8500000000000001,0.006500000000000001,0.04333333333333336,0.9566666666666667,0
0.006500000000000001,0.16,0.84,0.006500000000000001,0.040624999999999994,0.959375,0
0.006500000000000001,0.17,0.8300000000000001,0.006500000000000001,0.038235294117647076,0.961764705882353,0
0.006500000000000001,0.18000000000000002,0.82,0.006500000000000001,0.03611111111111111,0.9638888888888889,0
0.006500000000000001,0.19,0.81,0.006500000000000001,0.03421052631578948,0.9657894736842105,0
0.006500000000000001,0.2,0.7999999999999999,0.006500000000000001,0.032499999999999994,0.9675,0
0.006500000000000001,0.21000000000000002,0.79,0.006500000000000001,0.03095238095238096,0.969047619047619,0
0.006500000000000001,0.22,0.78,0.006500000000000001,0.029545454545454552,0.9704545454545455,0
0.006500000000000001,0.23,0.77,0.006500000000000001,0.028260869565217395,0.9717391304347827,0
0.006500000000000001,0.24000000000000002,0.7599999999999999,0.006500000000000001,0.027083333333333324,0.9729166666666667,0
0.006500000000000001,0.25,0.7499999999999999,0.006500000000000001,0.025999999999999992,0.974,0
0.006500000000000001,0.26,0.74,0.006500000000000001,0.025,0.975,0
0.006500000000000001,0.27,0.73,0.006500000000000001,0.024074074074074074,0.975925925925926,0
0.006500000000000001,0.28,0.72,0.006500000000000001,0.023214285714285715,0.9767857142857143,0
0.006500000000000001,0.29000000000000004,0.7099999999999999,0.006500000000000001,0.022413793103448265,0.9775862068965517,0
0.006500000000000001,0.3,0.7000000000000001,0.006500000000000001,0.021666666666666674,0.9783333333333333,0
0.006500000000000001,0.31,0.69,0.006500000000000001,0.02096774193548387,0.9790322580645161,0
0.006500000000000001,0.32,0.6799999999999998,0.006500000000000001,0.02031249999999999,0.9796875,0
0.006500000000000001,0.33,0.6699999999999999,0.006500000000000001,0.019696969696969695,0.9803030303030303,0
0.006500000000000001,0.34,0.66,0.006500000000000001,0.019117647058823534,0.9808823529411764,0
0.006500000000000001,0.35000000000000003,0.6499999999999999,0.006500000000000001,0.01857142857142857,0.9814285714285714,0
0.006500000000000001,0.36000000000000004,0.6399999999999999,0.006500000000000001,0.018055555555555554,0.9819444444444444,0
0.006500000000000001,0.37,0.63,0.006500000000000001,0.01756756756756757,0.9824324324324324,0
0.006500000000000001,0.38,0.6200000000000001,0.006500000000000001,0.01710526315789474,0.9828947368421053,0
0.006500000000000001,0.39,0.61,0.006500000000000001,0.016666666666666666,0.9833333333333333,0
