protocol,anisotropy,drift_cycles,entanglement_fidelity,logical_error,lambda_x,lambda_y,lambda_z,updates,switches,mismatched_round_fraction,best_static_logical_error,adaptive_benefit_log10,overactive_penalty_log10,best_protocol
fixed_x,0.28,0.55,0.5007929332357604,0.49920706676423965,0.02380726580795775,0.02277380808931216,0.9565906590457717,0.0,0.0,0.5416666666666666,0.49797521394310995,-0.10151168615668502,0.004814824730289487,fixed_z
fixed_z,0.28,0.55,0.50202478605689,0.49797521394310995,0.9524543508923543,0.02714487306317819,0.02849992027202793,0.0,0.0,0.4583333333333333,0.49797521394310995,-0.10151168615668502,0.004814824730289487,fixed_z
static_tailored,0.28,0.55,0.5007929332357604,0.49920706676423965,0.02380726580795775,0.02277380808931216,0.9565906590457717,0.0,0.0,0.5416666666666666,0.49797521394310995,-0.10151168615668502,0.004814824730289487,fixed_z
adaptive_tailored,0.28,0.55,0.37090039424366134,0.6290996057563387,0.2080380237963652,0.047455209111180646,0.22810834406709943,4.0,1.0,0.041666666666666664,0.49797521394310995,-0.10151168615668502,0.004814824730289487,fixed_z
overactive_adaptive,0.28,0.55,0.3638870489602307,0.6361129510397693,0.22806494712913958,0.04224610042937903,0.18523714828240415,48.0,1.0,0.0,0.49797521394310995,-0.10151168615668502,0.004814824730289487,fixed_z
fixed_x,0.28,0.6000000000000001,0.5004239919965778,0.49957600800342217,0.022291077704972576,0.021355943517480297,0.9580489467638583,0.0,0.0,0.5833333333333334,0.4974339086999615,-0.10192672108760943,0.002824604383199843,fixed_z
fixed_z,0.28,0.6000000000000001,0.5025660913000385,0.4974339086999615,0.9508900492323666,0.028939840180107878,0.03043447578767956,0.0,0.0,0.4166666666666667,0.4974339086999615,-0.10192672108760943,0.002824604383199843,fixed_z
static_tailored,0.28,0.6000000000000001,0.5004239919965778,0.49957600800342217,0.022291077704972576,0.021355943517480297,0.9580489467638583,0.0,0.0,0.5833333333333334,0.4974339086999615,-0.10192672108760943,0.002824604383199843,fixed_z
adaptive_tailored,0.28,0.6000000000000001,0.37098339871378194,0.6290166012862181,0.20092967455368124,0.04734988801464893,0.2356540322867976,4.0,1.0,0.08333333333333333,0.4974339086999615,-0.10192672108760943,0.002824604383199843,fixed_z
overactive_adaptive,0.28,0.6000000000000001,0.3668790099241144,0.6331209900758856,0.25832774600199243,0.042945202926494404,0.1662430907679706,48.0,1.0,0.0,0.4974339086999615,-0.10192672108760943,0.002824604383199843,fixed_z
fixed_x,0.28,0.65,0.5002377986460023,0.49976220135399774,0.021411857954267727,0.02053408424153298,0.9590052523882083,0.0,0.0,0.6041666666666666,0.4970545559946624,-0.10339379819646513,0.0007763620234248655,fixed_z
fixed_z,0.28,0.65,0.5029454440053376,0.4970545559946624,0.9499941412302233,0.030101573030886886,0.03168606176023988,0.0,0.0,0.3958333333333333,0.4970545559946624,-0.10339379819646513,0.0007763620234248655,fixed_z
static_tailored,0.28,0.65,0.5002377986460023,0.49976220135399774,0.021411857954267727,0.02053408424153298,0.9590052523882083,0.0,0.0,0.6041666666666666,0.4970545559946624,-0.10339379819646513,0.0007763620234248655,fixed_z
adaptive_tailored,0.28,0.65,0.36933626707608486,0.6306637329239151,0.1940893254469323,0.04604087390161257,0.2372148689557945,4.0,1.0,0.10416666666666667,0.4970545559946624,-0.10339379819646513,0.0007763620234248655,fixed_z
overactive_adaptive,0.28,0.65,0.36820785930629063,0.6317921406937094,0.27259953990503416,0.04289104417549307,0.15734085314463525,48.0,1.0,0.0,0.4970545559946624,-0.10339379819646513,0.0007763620234248655,fixed_z
fixed_x,0.28,0.7000000000000001,0.5001924070990104,0.49980759290098964,0.02108815733257145,0.020233000303873462,0.9594484707595966,0.0,0.0,0.6458333333333334,0.496882177450615,-0.10580738252112178,-0.004187903971243262,fixed_z
fixed_z,0.28,0.7000000000000001,0.503117822549385,0.496882177450615,0.9497311817118064,0.03056125784507771,0.03217885064065577,0.0,0.0,0.3541666666666667,0.496882177450615,-0.10580738252112178,-0.004187903971243262,fixed_z
static_tailored,0.28,0.7000000000000001,0.5001924070990104,0.49980759290098964,0.02108815733257145,0.020233000303873462,0.9594484707595966,0.0,0.0,0.6458333333333334,0.496882177450615,-0.10580738252112178,-0.004187903971243262,fixed_z
adaptive_tailored,0.28,0.7000000000000001,0.3660415397310429,0.6339584602689571,0.1875845398577043,0.04368736203984153,0.232894257026626,4.0,1.0,0.14583333333333334,0.496882177450615,-0.10580738252112178,-0.004187903971243262,fixed_z
overactive_adaptive,0.28,0.7000000000000001,0.37212542388776104,0.627874576112239,0.3112472576459261,0.042074412268044946,0.13518002563707318,48.0,1.0,0.0,0.496882177450615,-0.10580738252112178,-0.004187903971243262,fixed_z
fixed_x,0.28,0.75,0.5002553043195427,0.4997446956804573,0.021248022945559063,0.020385100237038916,0.9593880940955727,0.0,0.0,0.6666666666666666,0.49692405379986626,-0.10893557683759765,-0.008275519550245735,fixed_z
fixed_z,0.28,0.75,0.5030759462001337,0.49692405379986626,0.9500112354959446,0.030347836284130528,0.03194471302045994,0.0,0.0,0.3333333333333333,0.49692405379986626,-0.10893557683759765,-0.008275519550245735,fixed_z
static_tailored,0.28,0.75,0.5002553043195427,0.4997446956804573,0.021248022945559063,0.020385100237038916,0.9593880940955727,0.0,0.0,0.6666666666666666,0.49692405379986626,-0.10893557683759765,-0.008275519550245735,fixed_z
adaptive_tailored,0.28,0.75,0.36140487875315613,0.6385951212468439,0.1814608971346783,0.04057219320778299,0.22358642467016326,4.0,1.0,0.16666666666666666,0.49692405379986626,-0.10893557683759765,-0.008275519550245735,fixed_z
overactive_adaptive,0.28,0.75,0.37345816206179994,0.6265418379382001,0.33062704458818054,0.04055244977732409,0.12265315388169502,48.0,1.0,0.0,0.49692405379986626,-0.10893557683759765,-0.008275519550245735,fixed_z
fixed_x,0.28,0.8,0.5004032919473378,0.4995967080526622,0.021823331018934786,0.020925611392633815,0.9588642253777823,0.0,0.0,0.625,0.4971511738640697,-0.1124800171823306,-0.006017255933776962,fixed_z
fixed_z,0.28,0.8,0.5028488261359303,0.4971511738640697,0.9507107630468628,0.029575602823616275,0.031108938673242322,0.0,0.0,0.375,0.4971511738640697,-0.1124800171823306,-0.006017255933776962,fixed_z
static_tailored,0.28,0.8,0.5004032919473378,0.4995967080526622,0.021823331018934786,0.020925611392633815,0.9588642253777823,0.0,0.0,0.625,0.4971511738640697,-0.1124800171823306,-0.006017255933776962,fixed_z
adaptive_tailored,0.28,0.8,0.3558774755054486,0.6441225244945514,0.1757479333724223,0.03703485476985947,0.2107271138795128,4.0,1.0,0.25,0.4971511738640697,-0.1124800171823306,-0.006017255933776962,fixed_z
overactive_adaptive,0.28,0.8,0.36474040929137785,0.6352595907086221,0.2824401382160573,0.038876478578362905,0.13764502037109116,48.0,2.0,0.0,0.4971511738640697,-0.1124800171823306,-0.006017255933776962,fixed_z
fixed_x,0.28,0.8500000000000001,0.5006203444454349,0.4993796555545651,0.022741690085146867,0.021785497313460966,0.9579541903831318,0.0,0.0,0.5833333333333334,0.49750919517342285,-0.11614192331296604,-0.007164072113002864,fixed_z
fixed_z,0.28,0.8500000000000001,0.5024908048265772,0.49750919517342285,0.9516945699708741,0.028413235362384354,0.029855413973050134,0.0,0.0,0.4166666666666667,0.49750919517342285,-0.11614192331296604,-0.007164072113002864,fixed_z
static_tailored,0.28,0.8500000000000001,0.5006203444454349,0.4993796555545651,0.022741690085146867,0.021785497313460966,0.9579541903831318,0.0,0.0,0.5833333333333334,0.49750919517342285,-0.11614192331296604,-0.007164072113002864,fixed_z
adaptive_tailored,0.28,0.8500000000000001,0.34995557904781355,0.6500444209521865,0.17046456940641802,0.03340329179338672,0.1959544549914494,4.0,1.0,0.3333333333333333,0.49750919517342285,-0.11614192331296604,-0.007164072113002864,fixed_z
overactive_adaptive,0.28,0.8500000000000001,0.3605906786292136,0.6394093213707863,0.24756003470438165,0.03865574147404419,0.1561469383384287,48.0,2.0,0.0,0.49750919517342285,-0.11614192331296604,-0.007164072113002864,fixed_z
fixed_x,0.28,0.9,0.5008936106932682,0.4991063893067318,0.023918371480392893,0.02288441978272414,0.9567716515099558,0.0,0.0,0.5416666666666666,0.4979335568054182,-0.11967161098700942,-0.009967638513535673,fixed_z
fixed_z,0.28,0.9,0.5020664431945818,0.4979335568054182,0.9528336811935479,0.02704662685288257,0.028385464731896508,0.0,0.0,0.4583333333333333,0.4979335568054182,-0.11967161098700942,-0.009967638513535673,fixed_z
static_tailored,0.28,0.9,0.5008936106932682,0.4991063893067318,0.023918371480392893,0.02288441978272414,0.9567716515099558,0.0,0.0,0.5416666666666666,0.4979335568054182,-0.11967161098700942,-0.009967638513535673,fixed_z
adaptive_tailored,0.28,0.9,0.34409188169966026,0.6559081183003397,0.16562309515040333,0.029944623781489127,0.1807998078667486,4.0,1.0,0.375,0.4979335568054182,-0.11967161098700942,-0.009967638513535673,fixed_z
overactive_adaptive,0.28,0.9,0.35897440897860766,0.6410255910213923,0.21947606694670346,0.038950624819066124,0.17747094414866113,48.0,2.0,0.0,0.4979335568054182,-0.11967161098700942,-0.009967638513535673,fixed_z
fixed_x,0.28,0.9500000000000001,0.5012084611830622,0.49879153881693783,0.02525093896133369,0.02412617947587182,0.9554567262950431,0.0,0.0,0.5208333333333334,0.49836327385599866,-0.1228915526586147,-0.013961886037759712,fixed_z
fixed_z,0.28,0.9500000000000001,0.5016367261440013,0.49836327385599866,0.9540159838144051,0.02564735317733964,0.026883567584260807,0.0,0.0,0.4791666666666667,0.49836327385599866,-0.1228915526586147,-0.013961886037759712,fixed_z
static_tailored,0.28,0.9500000000000001,0.5012084611830622,0.49879153881693783,0.02525093896133369,0.02412617947587182,0.9554567262950431,0.0,0.0,0.5208333333333334,0.49836327385599866,-0.1228915526586147,-0.013961886037759712,fixed_z
adaptive_tailored,0.28,0.9500000000000001,0.33864052053578486,0.6613594794642151,0.16123141275722758,0.02684303629056909,0.16648763309534292,4.0,1.0,0.4375,0.49836327385599866,-0.1228915526586147,-0.013961886037759712,fixed_z
overactive_adaptive,0.28,0.9500000000000001,0.3595640584036508,0.6404359415963492,0.21107501373903806,0.03959480508019046,0.18758641479537475,48.0,2.0,0.0,0.49836327385599866,-0.1228915526586147,-0.013961886037759712,fixed_z
fixed_x,0.28,1.0,0.5015442493308326,0.49845575066916736,0.02661927143922674,0.025399009858002863,0.9541587160261009,0.0,0.0,0.5,0.49845575066916736,-0.10294540339126386,0.00526642323197752,fixed_x
fixed_z,0.28,1.0,0.5012498817368152,0.4987501182631848,0.9551492372802866,0.02435336661044152,0.025496923056532877,0.0,0.0,0.5,0.49845575066916736,-0.10294540339126386,0.00526642323197752,fixed_x
static_tailored,0.28,1.0,0.5015442493308326,0.49845575066916736,0.02661927143922674,0.025399009858002863,0.9541587160261009,0.0,0.0,0.5,0.49845575066916736,-0.10294540339126386,0.00526642323197752,fixed_x
adaptive_tailored,0.28,1.0,0.3682110669042596,0.6317889330957405,0.21596542787616993,0.04562378770411912,0.21125505203674927,4.0,2.0,0.0,0.49845575066916736,-0.10294540339126386,0.00526642323197752,fixed_x
overactive_adaptive,0.28,1.0,0.3605031090141686,0.6394968909858314,0.20305465483755164,0.04033190810665865,0.19862587311246402,48.0,2.0,0.0,0.49845575066916736,-0.10294540339126386,0.00526642323197752,fixed_x
fixed_x,0.28,1.05,0.5018726749194498,0.49812732508055024,0.02789285629339071,0.026582324902390195,0.9530155184820183,0.0,0.0,0.4583333333333333,0.49812732508055024,-0.10297851622480565,0.004422610346496358,fixed_x
fixed_z,0.28,1.05,0.5009375024625313,0.4990624975374687,0.9561586209186634,0.023262385944417922,0.024329002987043883,0.0,0.0,0.5416666666666666,0.49812732508055024,-0.10297851622480565,0.004422610346496358,fixed_x
static_tailored,0.28,1.05,0.5018726749194498,0.49812732508055024,0.02789285629339071,0.026582324902390195,0.9530155184820183,0.0,0.0,0.4583333333333333,0.49812732508055024,-0.10297851622480565,0.004422610346496358,fixed_x
adaptive_tailored,0.28,1.05,0.368579202962403,0.631420797037597,0.22173077840243474,0.045841603403870224,0.2067444300433071,4.0,2.0,0.041666666666666664,0.49812732508055024,-0.10297851622480565,0.004422610346496358,fixed_x
overactive_adaptive,0.28,1.05,0.3621163179336342,0.6378836820663658,0.18040863424250086,0.04096863617115862,0.22708800132087723,48.0,2.0,0.0,0.49812732508055024,-0.10297851622480565,0.004422610346496358,fixed_x
fixed_x,0.28,1.1,0.5021599497930676,0.49784005020693245,0.02894522205671,0.02755975388629733,0.9521348232292628,0.0,0.0,0.4583333333333333,0.49784005020693245,-0.10397180451206248,0.00346528717550659,fixed_x
fixed_z,0.28,1.1,0.5007149448390051,0.49928505516099486,0.9569824857259341,0.022434419733814322,0.023442873896272347,0.0,0.0,0.5416666666666666,0.49784005020693245,-0.10397180451206248,0.00346528717550659,fixed_x
static_tailored,0.28,1.1,0.5021599497930676,0.49784005020693245,0.02894522205671,0.02755975388629733,0.9521348232292628,0.0,0.0,0.4583333333333333,0.49784005020693245,-0.10397180451206248,0.00346528717550659,fixed_x
adaptive_tailored,0.28,1.1,0.3674983885964126,0.6325016114035874,0.2239434755643185,0.045019488983115176,0.2010305898382166,4.0,2.0,0.08333333333333333,0.49784005020693245,-0.10397180451206248,0.00346528717550659,fixed_x
overactive_adaptive,0.28,1.1,0.3624313950403834,0.6375686049596165,0.18464460335184388,0.04131684024107886,0.22376413656861086,48.0,2.0,0.0,0.49784005020693245,-0.10397180451206248,0.00346528717550659,fixed_x
fixed_x,0.28,1.1500000000000001,0.5023724999896358,0.49762750001036415,0.029672578527634507,0.028235878070800472,0.9515815433601084,0.0,0.0,0.4166666666666667,0.49762750001036415,-0.10585822504620622,0.00019469736992309262,fixed_x
fixed_z,0.28,1.1500000000000001,0.5005844073611809,0.4994155926388191,0.9575699208038323,0.021898687123382145,0.022869021517508917,0.0,0.0,0.5833333333333334,0.49762750001036415,-0.10585822504620622,0.00019469736992309262,fixed_x
static_tailored,0.28,1.1500000000000001,0.5023724999896358,0.49762750001036415,0.029672578527634507,0.028235878070800472,0.9515815433601084,0.0,0.0,0.4166666666666667,0.49762750001036415,-0.10585822504620622,0.00019469736992309262,fixed_x
adaptive_tailored,0.28,1.1500000000000001,0.36501627023019395,0.634983729769806,0.22228503548982276,0.04324273332546346,0.19453731210548952,4.0,2.0,0.125,0.49762750001036415,-0.10585822504620622,0.00019469736992309262,fixed_x
overactive_adaptive,0.28,1.1500000000000001,0.3647315385942595,0.6352684614057404,0.16093299554418816,0.041308957439154956,0.2566842013936948,48.0,2.0,0.0,0.49762750001036415,-0.10585822504620622,0.00019469736992309262,fixed_x
fixed_x,0.28,1.2000000000000002,0.502484349192562,0.497515650807438,0.030011375227308842,0.02855204149666692,0.9513739800462724,0.0,0.0,0.4166666666666667,0.497515650807438,-0.10847109436115614,-0.0017323171740398974,fixed_x
fixed_z,0.28,1.2000000000000002,0.5005391980446636,0.4994608019553364,0.9578822583931533,0.021661052512200636,0.022613481273300772,0.0,0.0,0.5833333333333334,0.497515650807438,-0.10847109436115614,-0.0017323171740398974,fixed_x
static_tailored,0.28,1.2000000000000002,0.502484349192562,0.497515650807438,0.030011375227308842,0.02855204149666692,0.9513739800462724,0.0,0.0,0.4166666666666667,0.497515650807438,-0.10847109436115614,-0.0017323171740398974,fixed_x
adaptive_tailored,0.28,1.2000000000000002,0.36132805150766567,0.6386719484923343,0.21693269227129058,0.040711358232115136,0.187668155527257,4.0,2.0,0.16666666666666666,0.497515650807438,-0.10847109436115614,-0.0017323171740398974,fixed_x
overactive_adaptive,0.28,1.2000000000000002,0.3638705170203908,0.6361294829796091,0.16092742998515477,0.040831080112964865,0.2537235579834436,48.0,2.0,0.0,0.497515650807438,-0.10847109436115614,-0.0017323171740398974,fixed_x
fixed_x,0.28,1.25,0.5024834694428619,0.49751653055713807,0.02994903516163836,0.0284961677784258,0.9514886748313837,0.0,0.0,0.3958333333333333,0.49751653055713807,-0.1115739673798656,-0.005268131411414687,fixed_x
fixed_z,0.28,1.25,0.5005680014616485,0.4994319985383515,0.9578983888098841,0.021709715125190154,0.022663901911519888,0.0,0.0,0.6041666666666666,0.49751653055713807,-0.1115739673798656,-0.005268131411414687,fixed_x
static_tailored,0.28,1.25,0.5024834694428619,0.49751653055713807,0.02994903516163836,0.0284961677784258,0.9514886748313837,0.0,0.0,0.3958333333333333,0.49751653055713807,-0.1115739673798656,-0.005268131411414687,fixed_x
adaptive_tailored,0.28,1.25,0.35674750020287993,0.6432524997971201,0.2085137333653659,0.03769531195154001,0.18078095549461387,4.0,2.0,0.1875,0.49751653055713807,-0.1115739673798656,-0.005268131411414687,fixed_x
overactive_adaptive,0.28,1.25,0.3645032246031395,0.6354967753968606,0.1474327682184126,0.03990620593767265,0.27067392425647274,48.0,2.0,0.0,0.49751653055713807,-0.1115739673798656,-0.005268131411414687,fixed_x
fixed_x,0.28,1.3,0.5023747641297982,0.4976252358702018,0.029524202703509698,0.02810325017364248,0.9518716036420408,0.0,0.0,0.4166666666666667,0.4976252358702018,-0.11490386775081564,-0.006135329825819621,fixed_x
fixed_z,0.28,1.3,0.5006582293900568,0.4993417706099432,0.9576216640647336,0.02201842790424328,0.022992825591250272,0.0,0.0,0.5833333333333334,0.4976252358702018,-0.11490386775081564,-0.006135329825819621,fixed_x
static_tailored,0.28,1.3,0.5023747641297982,0.4976252358702018,0.029524202703509698,0.02810325017364248,0.9518716036420408,0.0,0.0,0.4166666666666667,0.4976252358702018,-0.11490386775081564,-0.006135329825819621,fixed_x
adaptive_tailored,0.28,1.3,0.35165485331714946,0.6483451466828505,0.1979652673013524,0.03448036008004766,0.17417378588719787,4.0,2.0,0.25,0.4976252358702018,-0.11490386775081564,-0.006135329825819621,fixed_x
overactive_adaptive,0.28,1.3,0.36074970904258824,0.6392502909574118,0.15530070868256285,0.03867367409170056,0.24902445339608958,48.0,3.0,0.0,0.4976252358702018,-0.11490386775081564,-0.006135329825819621,fixed_x
fixed_x,0.28,1.35,0.5021787591182532,0.49782124088174684,0.028816613794965033,0.02744644091666678,0.9524519817613811,0.0,0.0,0.4583333333333333,0.49782124088174684,-0.11821354860405892,-0.00798623881357737,fixed_x
fixed_z,0.28,1.35,0.500797837220631,0.499202162779369,0.9570850579437149,0.022547636320469445,0.023558654618339506,0.0,0.0,0.5416666666666666,0.49782124088174684,-0.11821354860405892,-0.00798623881357737,fixed_x
static_tailored,0.28,1.35,0.5021787591182532,0.49782124088174684,0.028816613794965033,0.02744644091666678,0.9524519817613811,0.0,0.0,0.4583333333333333,0.49782124088174684,-0.11821354860405892,-0.00798623881357737,fixed_x
adaptive_tailored,0.28,1.35,0.34643773137427747,0.6535622686257225,0.1863489266575957,0.031321601614975186,0.16808039722453913,4.0,2.0,0.3333333333333333,0.49782124088174684,-0.11821354860405892,-0.00798623881357737,fixed_x
overactive_adaptive,0.28,1.35,0.35834625582857604,0.641653744171424,0.178020228081543,0.03859025338246213,0.21677454185029912,48.0,3.0,0.0,0.49782124088174684,-0.11821354860405892,-0.00798623881357737,fixed_x
fixed_x,0.28,1.4000000000000001,0.5019267354791057,0.4980732645208943,0.027930251868905062,0.026621854623458726,0.9531548354240593,0.0,0.0,0.4791666666666667,0.4980732645208943,-0.12130125309304361,-0.011220249374466586,fixed_x
fixed_z,0.28,1.4000000000000001,0.5009754195453413,0.4990245804546587,0.9563515271313269,0.023244625999658885,0.024305525050379213,0.0,0.0,0.5208333333333334,0.4980732645208943,-0.12130125309304361,-0.011220249374466586,fixed_x
static_tailored,0.28,1.4000000000000001,0.5019267354791057,0.4980732645208943,0.027930251868905062,0.026621854623458726,0.9531548354240593,0.0,0.0,0.4791666666666667,0.4980732645208943,-0.12130125309304361,-0.011220249374466586,fixed_x
adaptive_tailored,0.28,1.4000000000000001,0.34144131208454953,0.6585586879154505,0.17467778152447377,0.028415226119995744,0.1626722406937287,4.0,2.0,0.3958333333333333,0.4980732645208943,-0.12130125309304361,-0.011220249374466586,fixed_x
overactive_adaptive,0.28,1.4000000000000001,0.3582376512319517,0.6417623487680483,0.18931478226886167,0.038781879622804674,0.20485394303614052,48.0,3.0,0.0,0.4980732645208943,-0.12130125309304361,-0.011220249374466586,fixed_x
fixed_x,0.28,1.4500000000000002,0.5016541240140853,0.49834587598591473,0.026975095856963636,0.025731802827971273,0.9539095973714065,0.0,0.0,0.4791666666666667,0.49834587598591473,-0.12402346792278558,-0.014683454561454954,fixed_x
fixed_z,0.28,1.4500000000000002,0.5011789611054254,0.49882103889457463,0.9555080357778432,0.02404411320331024,0.025163695440548386,0.0,0.0,0.5208333333333334,0.49834587598591473,-0.12402346792278558,-0.014683454561454954,fixed_x
static_tailored,0.28,1.4500000000000002,0.5016541240140853,0.49834587598591473,0.026975095856963636,0.025731802827971273,0.9539095973714065,0.0,0.0,0.4791666666666667,0.49834587598591473,-0.12402346792278558,-0.014683454561454954,fixed_x
adaptive_tailored,0.28,1.4500000000000002,0.3369376987570112,0.6630623012429888,0.1637962200452444,0.025890326436221616,0.1580642485465788,4.0,2.0,0.4375,0.49834587598591473,-0.12402346792278558,-0.014683454561454954,fixed_x
overactive_adaptive,0.28,1.4500000000000002,0.358981029993642,0.641018970006358,0.18701450196633468,0.03921578731290048,0.2096938306953328,48.0,3.0,0.0,0.49834587598591473,-0.12402346792278558,-0.014683454561454954,fixed_x
fixed_x,0.28,1.5,0.5013941489296749,0.49860585107032507,0.026052053963304456,0.024870693569222422,0.9546538481861726,0.0,0.0,0.5,0.49860585107032507,-0.0865879928628441,0.022151387098144674,fixed_x
fixed_z,0.28,1.5,0.5013941489296748,0.4986058510703252,0.9546538481861724,0.024870693569222425,0.026052053963304473,0.0,0.0,0.5,0.49860585107032507,-0.0865879928628441,0.022151387098144674,fixed_x
static_tailored,0.28,1.5,0.5013941489296749,0.49860585107032507,0.026052053963304456,0.024870693569222422,0.9546538481861726,0.0,0.0,0.5,0.49860585107032507,-0.0865879928628441,0.022151387098144674,fixed_x
adaptive_tailored,0.28,1.5,0.39138119996129994,0.6086188000387001,0.07531048611844046,0.034332668327493196,0.4558816453992661,4.0,2.0,0.25,0.49860585107032507,-0.0865879928628441,0.022151387098144674,fixed_x
overactive_adaptive,0.28,1.5,0.359533010517715,0.640466989482285,0.1992214316258946,0.03968917881907093,0.19922143162589462,48.0,3.0,0.0,0.49860585107032507,-0.0865879928628441,0.022151387098144674,fixed_x
fixed_x,0.28,1.55,0.5011731578546361,0.4988268421453639,0.025243464074795215,0.024115920496252254,0.9553332468474972,0.0,0.0,0.5208333333333334,0.4983966041842698,-0.08863956585268175,0.019744888182843884,fixed_z
fixed_z,0.28,1.55,0.5016033958157302,0.4983966041842698,0.9538856405843232,0.025644105883068126,0.02688383679552959,0.0,0.0,0.4791666666666667,0.4983966041842698,-0.08863956585268175,0.019744888182843884,fixed_z
static_tailored,0.28,1.55,0.5011731578546361,0.4988268421453639,0.025243464074795215,0.024115920496252254,0.9553332468474972,0.0,0.0,0.5208333333333334,0.4983966041842698,-0.08863956585268175,0.019744888182843884,fixed_z
adaptive_tailored,0.28,1.55,0.3887559558634042,0.6112440441365958,0.0720600909080761,0.032463115423927755,0.45050061712161305,4.0,2.0,0.3125,0.4983966041842698,-0.08863956585268175,0.019744888182843884,fixed_z
overactive_adaptive,0.28,1.55,0.3603247778298052,0.6396752221701948,0.21240255279488768,0.040100718399557686,0.1887958401247755,48.0,3.0,0.0,0.4983966041842698,-0.08863956585268175,0.019744888182843884,fixed_z
fixed_x,0.28,1.6,0.5010082634414028,0.4989917365585972,0.024609176835430895,0.023523911291387343,0.9558999656387931,0.0,0.0,0.5416666666666666,0.4982135033494737,-0.09071333366193989,0.01722596127950119,fixed_z
fixed_z,0.28,1.6,0.5017864966505263,0.4982135033494737,0.9532830384754205,0.02628734998463274,0.027575598142052272,0.0,0.0,0.4583333333333333,0.4982135033494737,-0.09071333366193989,0.01722596127950119,fixed_z
static_tailored,0.28,1.6,0.5010082634414028,0.4989917365585972,0.024609176835430895,0.023523911291387343,0.9558999656387931,0.0,0.0,0.5416666666666666,0.4982135033494737,-0.09071333366193989,0.01722596127950119,fixed_z
adaptive_tailored,0.28,1.6,0.3860559031286609,0.6139440968713391,0.06923138414234092,0.030755147964017945,0.4442370804082847,4.0,2.0,0.3333333333333333,0.4982135033494737,-0.09071333366193989,0.01722596127950119,fixed_z
overactive_adaptive,0.28,1.6,0.361214882668794,0.638785117331206,0.22660836102164045,0.04032056312175345,0.177930606531782,48.0,3.0,0.0,0.4982135033494737,-0.09071333366193989,0.01722596127950119,fixed_z
fixed_x,0.28,1.6500000000000001,0.5009072120546297,0.49909278794537026,0.02418669251417311,0.023130027394992786,0.9563121283093531,0.0,0.0,0.5416666666666666,0.4980768415704193,-0.10766379876198247,0.0004810215571823291,fixed_z
fixed_z,0.28,1.6500000000000001,0.5019231584295807,0.4980768415704193,0.9528980303680931,0.026736505846848137,0.02805809750338152,0.0,0.0,0.4583333333333333,0.4980768415704193,-0.10766379876198247,0.0004810215571823291,fixed_z
static_tailored,0.28,1.6500000000000001,0.5009072120546297,0.49909278794537026,0.02418669251417311,0.023130027394992786,0.9563121283093531,0.0,0.0,0.5416666666666666,0.4980768415704193,-0.10766379876198247,0.0004810215571823291,fixed_z
adaptive_tailored,0.28,1.6500000000000001,0.36179507964759766,0.6382049203524023,0.1952999428296412,0.04115471039806949,0.21072566536267995,4.0,3.0,0.125,0.4980768415704193,-0.10766379876198247,0.0004810215571823291,fixed_z
overactive_adaptive,0.28,1.6500000000000001,0.3610878166950361,0.6389121833049639,0.22456377534344632,0.040305217126357935,0.17948227431034014,48.0,3.0,0.0,0.4980768415704193,-0.10766379876198247,0.0004810215571823291,fixed_z
fixed_x,0.28,1.7000000000000002,0.5008699260353611,0.49913007396463893,0.023993354324967183,0.022950503485550285,0.9565358463309269,0.0,0.0,0.5625,0.4980032169827726,-0.10924253126785471,-0.001372264535216812,fixed_z
fixed_z,0.28,1.7000000000000002,0.5019967830172274,0.4980032169827726,0.9527504706931164,0.026950066542103378,0.028286594833689744,0.0,0.0,0.4375,0.4980032169827726,-0.10924253126785471,-0.001372264535216812,fixed_z
static_tailored,0.28,1.7000000000000002,0.5008699260353611,0.49913007396463893,0.023993354324967183,0.022950503485550285,0.9565358463309269,0.0,0.0,0.5625,0.4980032169827726,-0.10924253126785471,-0.001372264535216812,fixed_z
adaptive_tailored,0.28,1.7000000000000002,0.35956555855096867,0.6404344414490313,0.19091102795714798,0.039652057914021,0.20769914833270564,4.0,3.0,0.1875,0.4980032169827726,-0.10924253126785471,-0.001372264535216812,fixed_z
overactive_adaptive,0.28,1.7000000000000002,0.36158598132948494,0.6384140186705151,0.23996555120165694,0.039939577557555374,0.16643879655872737,48.0,3.0,0.0,0.4980032169827726,-0.10924253126785471,-0.001372264535216812,fixed_z
fixed_x,0.28,1.75,0.5008909254356,0.4991090745644,0.02402893936162114,0.022984879140740655,0.9565498832400383,0.0,0.0,0.5833333333333334,0.4980017549444824,-0.11154452338403398,-0.004114750757428092,fixed_z
fixed_z,0.28,1.75,0.5019982450555176,0.4980017549444824,0.9528300453130872,0.026915246360060364,0.028247688548923074,0.0,0.0,0.4166666666666667,0.4980017549444824,-0.11154452338403398,-0.004114750757428092,fixed_z
static_tailored,0.28,1.75,0.5008909254356,0.4991090745644,0.02402893936162114,0.022984879140740655,0.9565498832400383,0.0,0.0,0.5833333333333334,0.4980017549444824,-0.11154452338403398,-0.004114750757428092,fixed_z
adaptive_tailored,0.28,1.75,0.3561637923855856,0.6438362076144144,0.18560297488534114,0.03742298174099971,0.20162921291600142,4.0,3.0,0.20833333333333334,0.4980017549444824,-0.11154452338403398,-0.004114750757428092,fixed_z
