protocol,round,logical_error,entanglement_fidelity,logical_p01,logical_p10,logical_bitflip_probability,logical_bitflip_asymmetry,logical_ptm_symmetry_pass,logical_ptm_xx,logical_ptm_yy,logical_ptm_zz,logical_ptm_z_shift,logical_coherent_information_bits,pauli_logical_p_i,pauli_logical_p_x,pauli_logical_p_y,pauli_logical_p_z,pauli_logical_error_probability,pauli_logical_bitflip_probability,pauli_logical_phaseflip_probability,pauli_logical_ptm_xx,pauli_logical_ptm_yy,pauli_logical_ptm_zz,pauli_logical_entanglement_fidelity,pauli_logical_coherent_information_bits,pauli_bitflip_consistency_error,updated,estimate_l1_error,meas_estimation_error,syndrome_mi_bits,logical_record_leakage_bits,q_star,eta_star,alignment_floor,proxy_p0,proxy_p1,proxy_p2,proxy_meas,calib_p0,calib_p1,calib_p2,calib_meas,calibration_fresh,correlated_gate,correlated_phase,data_crosstalk,data_crosstalk_z,leakage_error
adaptive_decoder,15.0,0.020076532801955795,0.9799234671980442,0.020076532801955795,0.020076532801955798,0.020076532801955795,3.469446951953614e-18,1.0,1.0,0.9598469343960884,0.9598469343960884,3.469446951953614e-18,0.8581299632805053,0.8506503973509325,0.017425118530514844,0.0026514142714409664,0.12927306984711168,0.1493496026490675,0.02007653280195581,0.13192448411855265,0.7361510317628948,0.706603623244747,0.9598469343960883,0.8506503973509325,0.29543739911840583,1.3877787807814457e-17,0.0,0.021964202887992907,0.00044776587750855815,0.03615944717400549,6.746162233254935e-21,0.9999529290954012,0.03317406731173608,704.7680004136768,0.001530133200328354,0.013849060892174081,0.0006924644654096035,0.01925912230686949,0.004053631943389475,0.012370071104398092,0.0005719508944756027,0.018423196391313516,0.0,0.0002601536110102559,0.00018507680550512796,0.0002082498089458329,0.00016380760412884596,0.00030120574130746786
adaptive_decoder,16.0,0.02209897458939917,0.9779010254106009,0.02209897458939917,0.022098974589399172,0.02209897458939917,3.469446951953614e-18,1.0,1.0,0.9558020508212016,0.9558020508212016,3.469446951953614e-18,0.8469311868911156,0.8419248157549946,0.01902311391022294,0.0030758606791762588,0.1359762096556063,0.1580751842450055,0.0220989745893992,0.13905207033478256,0.7218958593304349,0.6900013528683416,0.9558020508212016,0.8419248157549946,0.2651803137763513,3.122502256758253e-17,0.0,0.02289910963842619,0.0004838605864534058,0.037247325482598174,0.0,0.9999569724799143,0.03334250564306828,774.911163289951,0.001180541600651508,0.014420084648864573,0.0007067558594755496,0.019223027597924644,0.0008216522364456616,0.016656108205189608,4.4185026397908786e-05,0.01936732579084991,1.0,0.00026459178161971524,0.00018729589080985763,0.00021185582256601863,0.00016547191810739324,0.0003017327740673412
adaptive_decoder,17.0,0.024058510626594542,0.9759414893734054,0.024058510626594542,0.02405851062659455,0.024058510626594545,6.938893903907228e-18,1.0,1.0,0.9518829787468109,0.9518829787468109,6.938893903907228e-18,0.8363417775250692,0.8333532961408262,0.020540354394836827,0.003518156231757763,0.1425881932325792,0.1666467038591738,0.02405851062659459,0.14610634946433698,0.707787301071326,0.673742904745168,0.9518829787468108,0.8333532961408262,0.23633172898922128,4.5102810375396984e-17,0.0,0.02345040594653643,0.0005268014311793287,0.037980491786775636,0.0,0.9999588967337046,0.03343367864203272,813.4068568123931,0.0009902123249098116,0.014760611098321719,0.0007271964423869459,0.01918008675319872,0.0008216522364456616,0.016656108205189608,4.4185026397908786e-05,0.01936732579084991,0.0,0.00027077873750731894,0.00019038936875365948,0.00021688272422469663,0.0001677920265652446,0.0003024674750789941
adaptive_decoder,18.0,0.0259506898880339,0.974049310111966,0.025950689888033902,0.02595068988803391,0.025950689888033906,6.938893903907228e-18,1.0,1.0,0.9480986202239322,0.9480986202239322,6.938893903907228e-18,0.8263407130148084,0.8249167809343825,0.021974268964492845,0.003976420923541129,0.1491325291775836,0.17508321906561758,0.025950689888033972,0.15310895010112474,0.6937820997977506,0.6577864037158472,0.9480986202239321,0.8249167809343825,0.20877463815347885,6.591949208711867e-17,0.0,0.023785669751729983,0.0005749137072624255,0.03854513128580304,2.418537848966424e-19,0.9999592822649241,0.03348513852939229,822.3723266289155,0.0008959660292258143,0.0149729672697404,0.0007558577804778199,0.019131974477115624,0.0008216522364456616,0.016656108205189608,4.4185026397908786e-05,0.01936732579084991,0.0,0.00027931926153497015,0.00019465963076748509,0.00022382189999716327,0.0001709947230756138,0.0003034816623072777
adaptive_decoder,19.0,0.027776590909871533,0.9722234090901285,0.02777659090987153,0.02777659090987154,0.027776590909871536,1.0408340855860843e-17,1.0,1.0,0.9444468181802569,0.9444468181802569,1.0408340855860843e-17,0.8168840195176486,0.8165867258791185,0.023326728938856723,0.004449861971014865,0.15563668321100985,0.18341327412088143,0.027776590909871588,0.1600865451820247,0.6798269096359505,0.6420731757002668,0.9444468181802569,0.8165867258791185,0.18236746356320377,5.204170427930421e-17,0.0,0.02400846853670587,0.0006260640514652131,0.03906408506296827,4.140862390079103e-21,0.9999584920039801,0.033522296669509274,807.6105782957801,0.0008604549909160264,0.015120690843159146,0.0007954219537251728,0.019080824132912837,0.0008216522364456616,0.016656108205189608,4.4185026397908786e-05,0.01936732579084991,0.0,0.0002909930218099591,0.00020049651090497955,0.00023330683022059176,0.00017537238317873465,0.00030486792133993263
adaptive_decoder,20.0,0.029540704275286208,0.9704592957247138,0.029540704275286208,0.02954070427528622,0.02954070427528621,1.0408340855860843e-17,1.0,1.0,0.9409185914494276,0.9409185914494276,1.0408340855860843e-17,0.8079167426940687,0.8083269857570758,0.024602057317016063,0.004938646958270173,0.16213230996763786,0.1916730142429241,0.029540704275286236,0.16707095692590804,0.6658580861481839,0.6265312654306922,0.9409185914494275,0.8083269857570758,0.156956438413002,2.42861286636753e-17,0.0,0.024180155372440632,0.000677572701635619,0.039621576399021294,2.6764851057015742e-19,0.9999566651696007,0.03356319633061247,774.5085424667134,0.000863884984873331,0.015241876710012425,0.0008493529165639613,0.01902931548274243,0.0005997283891747878,0.015554063195293365,0.0012323800988715754,0.015605573619592677,1.0,0.000306792354631085,0.0002083961773155425,0.00024614378813775655,0.00018129713298665687,0.00030674409211244133
adaptive_decoder,21.0,0.031249870364218203,0.9687501296357818,0.031249870364218203,0.031249870364218214,0.03124987036421821,1.0408340855860843e-17,1.0,1.0,0.9375002592715636,0.9375002592715636,1.0408340855860843e-17,0.7993783179287977,0.8000957418990603,0.02580603468041031,0.0054438356838079245,0.16865438773672153,0.19990425810093976,0.031249870364218234,0.17409822342052947,0.6518035531589412,0.6110791551657364,0.9375002592715636,0.8000957418990603,0.13238386276734837,2.42861286636753e-17,0.0,0.024337866867048936,0.0007261171788219452,0.040282315205624364,2.9051793557409213e-19,0.9999537680539752,0.033622357029460224,727.253769750651,0.0008971411683877939,0.01536010423496681,0.0009220930697323437,0.018980771005556105,0.0005997283891747878,0.015554063195293365,0.0012323800988715754,0.015605573619592677,0.0,0.00032796377363527224,0.00021898188681763613,0.0002633455660786587,0.0001892364151132271,0.00030925819811918856
adaptive_decoder,22.0,0.03291287223132707,0.9670871277686729,0.03291287223132707,0.03291287223132708,0.03291287223132708,6.938893903907228e-18,1.0,1.0,0.9341742555373458,0.9341742555373458,6.938893903907228e-18,0.7912042655733773,0.7918482728893381,0.026945544833799375,0.005967327397527744,0.17523885487933474,0.20815172711066188,0.03291287223132712,0.1812061822768625,0.6375876354462751,0.5956312005737316,0.9341742555373458,0.7918482728893381,0.108495642485401,4.163336342344337e-17,0.0,0.024505934978921912,0.0007676302509665688,0.0411035683674332,3.1509122006825317e-16,0.9999496330273808,0.03371318729306864,669.3510755147771,0.0009574727397408944,0.0154912902515979,0.00101930673632733,0.01893925793341148,0.0005997283891747878,0.015554063195293365,0.0012323800988715754,0.015605573619592677,0.0,0.0003560520002104462,0.00023302600010522307,0.0002861672501709875,0.00019976950007891733,0.00031259367502499045
adaptive_decoder,23.0,0.034540435235803864,0.9654595647641961,0.034540435235803864,0.034540435235803885,0.03454043523580387,2.0816681711721685e-17,1.0,1.0,0.9309191295283923,0.9309191295283923,2.0816681711721685e-17,0.7833258676250276,0.7835407328084482,0.028028636680555073,0.006511798555248814,0.18191883195574796,0.21645926719155184,0.034540435235803885,0.18843063051099676,0.6231387389780064,0.5801050627273939,0.9309191295283922,0.7835407328084482,0.08514897706778257,1.3877787807814457e-17,0.0,0.024702416476135098,0.0007971966090379763,0.0421420528020245,3.844702071193716e-22,0.9999439749804221,0.033849282732621354,604.1815422402415,0.0010460744771925157,0.015647476325280185,0.0011482038973098518,0.018909691575340073,0.0005997283891747878,0.015554063195293365,0.0012323800988715754,0.015605573619592677,0.0,0.0003929446519375753,0.00025147232596878764,0.00031614252969927993,0.00021360424447659074,0.000316974677417587
adaptive_decoder,24.0,0.03614550949316182,0.9638544905068381,0.03614550949316182,0.03614550949316184,0.03614550949316183,1.3877787807814457e-17,1.0,1.0,0.9277089810136764,0.9277089810136764,1.3877787807814457e-17,0.7756686287056757,0.7751340477898213,0.02906485583491819,0.007080653658243588,0.18872044271701682,0.2248659522101786,0.03614550949316178,0.19580109637526041,0.608397807249479,0.56442940289613,0.9277089810136764,0.7751340477898213,0.062218251570758,4.85722573273506e-17,0.0,0.02494260776416986,0.0008089544840854043,0.043457266709359656,7.751646769192271e-24,0.9999363879665443,0.0340448802307327,535.1955971416387,0.0011668090735141856,0.015838600189688523,0.0013180059172579472,0.018897933700292645,0.0009106671967868133,0.01728217180842262,0.001605363569853681,0.017369352435718247,1.0,0.0004409149747467784,0.0002754574873733892,0.00035511841698175747,0.0002315931155300419,0.0003226711532511799
