protocol,anisotropy,drift_cycles,logical_error,entanglement_fidelity,updates,avg_l1_estimation_error,worst_q_star,worst_eta_star,worst_alignment_floor,best_static_logical_error,adaptive_benefit_log10,overactive_penalty_log10,oracle_gap_log10,best_protocol
oracle_decoder,0.15,0.41666666666666663,0.2169493820824247,0.7830506179175754,0.0,0.0,0.9993216235432912,0.03657966086112939,53.350737367577274,0.07694492347219443,-0.4370106819191553,0.04365164602187069,-0.013167763539483391,uniform_decoder
uniform_decoder,0.15,0.5,0.07698450240325842,0.9230154975967416,0.0,0.0034338058907572434,0.9990326822189358,0.04708450638334959,48.675323978383034,0.07698450240325842,-0.4357810077073859,0.009503474702038129,0.018083312127354166,uniform_decoder
static_tailored,0.15,0.5,0.20556935586304778,0.7944306441369522,0.0,0.004407204481906337,0.9991608131182725,0.036579380098219885,43.57646711442271,0.07698450240325842,-0.4357810077073859,0.009503474702038129,0.018083312127354166,uniform_decoder
adaptive_decoder,0.15,0.5,0.20998308634582047,0.7900169136541795,4.0,0.001521361641829153,0.9993198038859326,0.038173479643385494,53.35347938465794,0.07698450240325842,-0.4357810077073859,0.009503474702038129,0.018083312127354166,uniform_decoder
overactive_decoder,0.15,0.5,0.2146286972106838,0.7853713027893162,48.0,3.942580267058901e-05,0.9992375333179161,0.03821858711847715,49.64260062037276,0.07698450240325842,-0.4357810077073859,0.009503474702038129,0.018083312127354166,uniform_decoder
oracle_decoder,0.15,0.5,0.2014192630271342,0.7985807369728658,0.0,0.0,0.9993216235432912,0.036579754450613504,53.35299848728346,0.07698450240325842,-0.4357810077073859,0.009503474702038129,0.018083312127354166,uniform_decoder
uniform_decoder,0.15,0.5833333333333333,0.07690329442857306,0.923096705571427,0.0,0.003416031745503994,0.9990326822189358,0.04708450638334959,48.675323978383034,0.07690329442857306,-0.3903176082614244,0.041194480481978706,-0.009346383857881585,uniform_decoder
static_tailored,0.15,0.5833333333333333,0.2058767659457562,0.7941232340542438,0.0,0.004768375614456127,0.9991608128389055,0.036578912178515666,43.57593115316338,0.07690329442857306,-0.3903176082614244,0.041194480481978706,-0.009346383857881585,uniform_decoder
adaptive_decoder,0.15,0.5833333333333333,0.18891330806307655,0.8110866919369235,4.0,0.0017139566457156808,0.9993216283863128,0.0382092495522082,53.35299848728345,0.07690329442857306,-0.3903176082614244,0.041194480481978706,-0.009346383857881585,uniform_decoder
overactive_decoder,0.15,0.5833333333333333,0.20770982197533006,0.7922901780246699,48.0,4.6222271449448774e-05,0.9992375381511697,0.038218213438532996,49.65096255160419,0.07690329442857306,-0.3903176082614244,0.041194480481978706,-0.009346383857881585,uniform_decoder
oracle_decoder,0.15,0.5833333333333333,0.19302294473538395,0.806977055264616,0.0,0.0,0.9993216283863128,0.036579380098219885,53.35299848728345,0.07690329442857306,-0.3903176082614244,0.041194480481978706,-0.009346383857881585,uniform_decoder
uniform_decoder,0.15,0.6666666666666666,0.07674040571780857,0.9232595942821914,0.0,0.0034368695222196832,0.9990326822189358,0.0470845063833496,48.67532397838304,0.07674040571780857,-0.38878666212873864,0.026827611800479136,0.005617788416792502,uniform_decoder
static_tailored,0.15,0.6666666666666666,0.2065707147152974,0.7934292852847026,0.0,0.004931735082580233,0.9991608131182724,0.036579380098219885,43.57646711442271,0.07674040571780857,-0.38878666212873864,0.026827611800479136,0.005617788416792502,uniform_decoder
adaptive_decoder,0.15,0.6666666666666666,0.18784980694135203,0.812150193058648,4.0,0.0019516300807950117,0.9993213981486235,0.038218213438533,53.35347938465794,0.07674040571780857,-0.38878666212873864,0.026827611800479136,0.005617788416792502,uniform_decoder
overactive_decoder,0.15,0.6666666666666666,0.19981972864448327,0.8001802713555167,48.0,5.257385887286604e-05,0.9992375139904088,0.038218213438533,49.63608851999132,0.07674040571780857,-0.38878666212873864,0.026827611800479136,0.005617788416792502,uniform_decoder
oracle_decoder,0.15,0.6666666666666666,0.18543553629711018,0.8145644637028898,0.0,0.0,0.999321604176728,0.036579380098219885,53.34082056067594,0.07674040571780857,-0.38878666212873864,0.026827611800479136,0.005617788416792502,uniform_decoder
uniform_decoder,0.15,0.75,0.07654366144479818,0.9234563385552018,0.0,0.0034430480748792827,0.9990394204530149,0.047667138867730094,49.62331231946109,0.07654366144479818,-0.38908554089086494,0.023752308849523226,0.008805599877410062,uniform_decoder
static_tailored,0.15,0.75,0.20768093086812717,0.7923190691318729,0.0,0.004971689729433271,0.9991608127581335,0.03657825712974182,43.575180813899635,0.07654366144479818,-0.38908554089086494,0.023752308849523226,0.008805599877410062,uniform_decoder
adaptive_decoder,0.15,0.75,0.18749719442257753,0.8125028055774225,4.0,0.0021755955400047764,0.9993194759962194,0.03820029419773018,53.35089502896563,0.07654366144479818,-0.38908554089086494,0.023752308849523226,0.008805599877410062,uniform_decoder
overactive_decoder,0.15,0.75,0.1980373391537846,0.8019626608462154,48.0,5.883641186543294e-05,0.9992375381511697,0.03821774635935466,49.64260062037276,0.07654366144479818,-0.38908554089086494,0.023752308849523226,0.008805599877410062,uniform_decoder
oracle_decoder,0.15,0.75,0.1837338492894106,0.8162661507105894,0.0,0.0,0.9993216283863128,0.036578912178515666,53.346682311742114,0.07654366144479818,-0.38908554089086494,0.023752308849523226,0.008805599877410062,uniform_decoder
uniform_decoder,0.15,0.8333333333333333,0.07635488735013603,0.9236451126498639,0.0,0.003433805890757244,0.9990416748883989,0.047871533962719856,49.95333356415925,0.07635488735013603,-0.391028862177151,-0.002804709278268147,0.040144200948019355,uniform_decoder
static_tailored,0.15,0.8333333333333333,0.20915592449764805,0.7908440755023519,0.0,0.004892695484913347,0.9991608130800164,0.03657825712974182,43.575180813899635,0.07635488735013603,-0.391028862177151,-0.002804709278268147,0.040144200948019355,uniform_decoder
adaptive_decoder,0.15,0.8333333333333333,0.18787357647028294,0.8121264235297171,4.0,0.0023239261520894604,0.9993158498476642,0.03815564651359341,53.32972112300503,0.07635488735013603,-0.391028862177151,-0.002804709278268147,0.040144200948019355,uniform_decoder
overactive_decoder,0.15,0.8333333333333333,0.18666418293470546,0.8133358170652946,48.0,6.564723636211754e-05,0.9992375333179161,0.049480027702609286,49.65283300643641,0.07635488735013603,-0.391028862177151,-0.002804709278268147,0.040144200948019355,uniform_decoder
oracle_decoder,0.15,0.8333333333333333,0.17128585583537628,0.8287141441646237,0.0,0.0,0.9993216235432912,0.047871533962719856,53.350737367577274,0.07635488735013603,-0.391028862177151,-0.002804709278268147,0.040144200948019355,uniform_decoder
uniform_decoder,0.15,0.9166666666666666,0.07620399382620702,0.923796006173793,0.0,0.003423287999938938,0.9990416657517319,0.04787069180269582,49.95197853902097,0.07620399382620702,-0.3299318630965661,0.020432662959350374,0.013380898603063705,uniform_decoder
static_tailored,0.15,0.9166666666666666,0.2108363884954788,0.7891636115045212,0.0,0.004668666268182835,0.9991608131993867,0.036577414990728696,43.57421610317913,0.07620399382620702,-0.3299318630965661,0.020432662959350374,0.013380898603063705,uniform_decoder
adaptive_decoder,0.15,0.9166666666666666,0.1628956909933584,0.8371043090066416,4.0,0.0025171917345047337,0.9991608131993867,0.038188367051921024,43.57518081391117,0.07620399382620702,-0.3299318630965661,0.020432662959350374,0.013380898603063705,uniform_decoder
overactive_decoder,0.15,0.9166666666666666,0.1707427450030111,0.8292572549969889,48.0,7.241796115437138e-05,0.9992375381511697,0.04947918705539761,49.63953983098045,0.07620399382620702,-0.3299318630965661,0.020432662959350374,0.013380898603063705,uniform_decoder
oracle_decoder,0.15,0.9166666666666666,0.15795329779414446,0.8420467022058555,0.0,0.0,0.9993216283863128,0.04787069180269582,53.34397803190806,0.07620399382620702,-0.3299318630965661,0.020432662959350374,0.013380898603063705,uniform_decoder
uniform_decoder,0.15,1.0,0.07611066658691067,0.9238893334130893,0.0,0.003436869522219684,0.9990416708277239,0.04787115966013595,49.95273132136597,0.07611066658691067,-0.33278910613409396,0.0007614271724385962,0.0384471517451551,uniform_decoder
static_tailored,0.15,1.0,0.21249915300266609,0.7875008469973339,0.0,0.004331736735931475,0.9991608131182725,0.036579380098219885,43.57646711442271,0.07611066658691067,-0.33278910613409396,0.0007614271724385962,0.0384471517451551,uniform_decoder
adaptive_decoder,0.15,1.0,0.16377010659439223,0.8362298934056078,4.0,0.0026473780827000973,0.9991608131182725,0.03821522453041499,43.57646711442271,0.07611066658691067,-0.33278910613409396,0.0007614271724385962,0.0384471517451551,uniform_decoder
overactive_decoder,0.15,1.0,0.16405748852676832,0.8359425114732317,48.0,7.874802663275782e-05,0.9992375139904088,0.04947965407240243,49.65283300643641,0.07611066658691067,-0.33278910613409396,0.0007614271724385962,0.0384471517451551,uniform_decoder
oracle_decoder,0.15,1.0,0.14989511510169423,0.8501048848983057,0.0,0.0,0.999321604176728,0.04787115966013595,53.34082056067594,0.07611066658691067,-0.33278910613409396,0.0007614271724385962,0.0384471517451551,uniform_decoder
uniform_decoder,0.15,1.0833333333333333,0.0760845843670319,0.9239154156329681,0.0,0.0034387648608509807,0.9990416708277239,0.04787115966013595,49.95273132136597,0.0760845843670319,-0.3133714367514997,0.0025858414593805533,0.03191794746165746,uniform_decoder
static_tailored,0.15,1.0833333333333333,0.21393650460587602,0.786063495394124,0.0,0.004080776609180048,0.9991608128389055,0.036578912178515666,43.57593115316338,0.0760845843670319,-0.3133714367514997,0.0025858414593805533,0.03191794746165746,uniform_decoder
adaptive_decoder,0.15,1.0833333333333333,0.1565554205865078,0.8434445794134922,4.0,0.002774248918263588,0.9993215719187499,0.04947965407240243,53.346682311742114,0.0760845843670319,-0.3133714367514997,0.0025858414593805533,0.03191794746165746,uniform_decoder
overactive_decoder,0.15,1.0833333333333333,0.15749035092855845,0.8425096490714415,48.0,8.495127923396027e-05,0.9992374817974677,0.04947965407240243,49.64260062037276,0.0760845843670319,-0.3133714367514997,0.0025858414593805533,0.03191794746165746,uniform_decoder
oracle_decoder,0.15,1.0833333333333333,0.14546220340047916,0.8545377965995209,0.0,0.0,0.9993215719187499,0.04787115966013595,53.346682311742114,0.0760845843670319,-0.3133714367514997,0.0025858414593805533,0.03191794746165746,uniform_decoder
uniform_decoder,0.15,1.1666666666666665,0.07612146875114052,0.9238785312488594,0.0,0.003433805890757244,0.9990416383385433,0.04786816577187059,49.947913921256166,0.07612146875114052,-0.31282929308811874,-0.0046888043798753165,0.03139015097404218,uniform_decoder
static_tailored,0.15,1.1666666666666665,0.21501174320121186,0.7849882567987881,0.0,0.0039966434124768715,0.9991608130800164,0.036579754450613504,43.57689588619349,0.07612146875114052,-0.31282929308811874,-0.0046888043798753165,0.03139015097404218,uniform_decoder
adaptive_decoder,0.15,1.1666666666666665,0.1564359098479839,0.843564090152016,4.0,0.0028680455364723362,0.9993215719187499,0.04937267185388594,53.35299848728345,0.07612146875114052,-0.31282929308811874,-0.0046888043798753165,0.03139015097404218,uniform_decoder
overactive_decoder,0.15,1.1666666666666665,0.15475605420635685,0.8452439457936431,48.0,9.174519977724906e-05,0.9992374817974677,0.04947666556223179,49.65096255160419,0.07612146875114052,-0.31282929308811874,-0.0046888043798753165,0.03139015097404218,uniform_decoder
oracle_decoder,0.15,1.1666666666666665,0.14552791307696372,0.8544720869230362,0.0,0.0,0.9993215719187499,0.04786816577187059,53.35299848728345,0.07612146875114052,-0.31282929308811874,-0.0046888043798753165,0.03139015097404218,uniform_decoder
uniform_decoder,0.15,1.25,0.07620157705125671,0.9237984229487433,0.0,0.003424339282797154,0.9990416495074551,0.0478691948141684,49.94956979366935,0.07620157705125671,-0.3395917699557041,-0.03470023967540201,0.07477709750409382,uniform_decoder
static_tailored,0.15,1.25,0.21566939168285887,0.7843306083171411,0.0,0.00403292047663667,0.9991608122319167,0.036579380098219885,43.57646711442271,0.07620157705125671,-0.3395917699557041,-0.03470023967540201,0.07477709750409382,uniform_decoder
adaptive_decoder,0.15,1.25,0.1665542539500027,0.8334457460499973,4.0,0.0030609350792387916,0.9993215509642107,0.03766854260855862,53.35347938465794,0.07620157705125671,-0.3395917699557041,-0.03470023967540201,0.07477709750409382,uniform_decoder
overactive_decoder,0.15,1.25,0.15376429089730861,0.8462357091026914,48.0,9.847213720567078e-05,0.9992374608851651,0.049477692755994424,49.65283300643641,0.07620157705125671,-0.3395917699557041,-0.03470023967540201,0.07477709750409382,uniform_decoder
oracle_decoder,0.15,1.25,0.14020988462815076,0.8597901153718492,0.0,0.0,0.9993215509642107,0.0478691948141684,53.348934902072195,0.07620157705125671,-0.3395917699557041,-0.03470023967540201,0.07477709750409382,uniform_decoder
uniform_decoder,0.15,1.3333333333333333,0.07629538435337889,0.9237046156466211,0.0,0.0034368695222196832,0.9990416383385433,0.04786816577187059,49.947913921256166,0.07629538435337889,-0.33882819287195065,-0.03382173718829397,0.07241803958149456,uniform_decoder
static_tailored,0.15,1.3333333333333333,0.2159196170929493,0.7840803829070507,0.0,0.004119911374011805,0.9991608131182725,0.036579380098219885,43.576467114428475,0.07629538435337889,-0.33882819287195065,-0.03382173718829397,0.07241803958149456,uniform_decoder
adaptive_decoder,0.15,1.3333333333333333,0.16646635035923993,0.83353364964076,4.0,0.003219180025551034,0.9993209890818823,0.037612962436882336,53.35347938465794,0.07629538435337889,-0.33882819287195065,-0.03382173718829397,0.07241803958149456,uniform_decoder
overactive_decoder,0.15,1.3333333333333333,0.15399432655485648,0.8460056734451435,48.0,0.00010480154180802961,0.9992375397623766,0.04947666556223179,49.65283300643641,0.07629538435337889,-0.33882819287195065,-0.03382173718829397,0.07241803958149456,uniform_decoder
oracle_decoder,0.15,1.3333333333333333,0.14089916471095332,0.8591008352890467,0.0,0.0,0.999321630000776,0.04786816577187059,53.350737367577274,0.07629538435337889,-0.33882819287195065,-0.03382173718829397,0.07241803958149456,uniform_decoder
uniform_decoder,0.15,1.4166666666666665,0.07637313630246739,0.9236268636975327,0.0,0.0034329441176734706,0.9990416383385433,0.04786816577187059,49.947913921256166,0.07637313630246739,-0.3394316717602984,-0.02877167693429467,0.06382326421867525,uniform_decoder
static_tailored,0.15,1.4166666666666665,0.21582214432880498,0.784177855671195,0.0,0.0042508393663554,0.9991608123637177,0.036577414990728696,43.57421610317913,0.07637313630246739,-0.3394316717602984,-0.02877167693429467,0.06382326421867525,uniform_decoder
adaptive_decoder,0.15,1.4166666666666665,0.16686770665274014,0.8331322933472598,4.0,0.0033068101048990372,0.9993199075671825,0.038023026845347876,53.35299848728345,0.07637313630246739,-0.3394316717602984,-0.02877167693429467,0.06382326421867525,uniform_decoder
overactive_decoder,0.15,1.4166666666666665,0.15617108239280825,0.8438289176071918,48.0,0.00011096543518983011,0.9992375381511697,0.04947666556223179,49.65096255160419,0.07637313630246739,-0.3394316717602984,-0.02877167693429467,0.06382326421867525,uniform_decoder
oracle_decoder,0.15,1.4166666666666665,0.1440618650863468,0.8559381349136532,0.0,0.0,0.9993216283863128,0.04786816577187059,53.35299848728345,0.07637313630246739,-0.3394316717602984,-0.02877167693429467,0.06382326421867525,uniform_decoder
uniform_decoder,0.15,1.5,0.0764132050043609,0.9235867949956391,0.0,0.003433805890757244,0.9990416708277239,0.04787115966013595,49.95273132136597,0.0764132050043609,-0.34143898172611753,-0.03777717925222761,0.06900028265366596,uniform_decoder
static_tailored,0.15,1.5,0.21547916775428175,0.7845208322457182,0.0,0.004407204481906338,0.9991608131182725,0.03657825712974182,43.575180813899635,0.0764132050043609,-0.34143898172611753,-0.03777717925222761,0.06900028265366596,uniform_decoder
adaptive_decoder,0.15,1.5,0.16772870636916204,0.832271293630838,4.0,0.0033967389385305673,0.9993183464523526,0.0382092495522082,53.346682311742114,0.0764132050043609,-0.34143898172611753,-0.03777717925222761,0.06900028265366596,uniform_decoder
overactive_decoder,0.15,1.5,0.15375534361414078,0.8462446563858592,48.0,0.00011769737044091341,0.9992375139904088,0.04947965407240243,49.64260062037276,0.0764132050043609,-0.34143898172611753,-0.03777717925222761,0.06900028265366596,uniform_decoder
oracle_decoder,0.15,1.5,0.14308928540013563,0.8569107145998643,0.0,0.0,0.999321604176728,0.04787115966013595,53.35299848728346,0.0764132050043609,-0.34143898172611753,-0.03777717925222761,0.06900028265366596,uniform_decoder
uniform_decoder,0.15,1.5833333333333333,0.07640741873098486,0.9235925812690151,0.0,0.0034260903533873794,0.9990416495074551,0.047869194814168396,49.94956979366934,0.07640741873098486,-0.2775384584546733,0.013120599925365989,0.01714826227689614,uniform_decoder
static_tailored,0.15,1.5833333333333333,0.21503005308771664,0.7849699469122834,0.0,0.00453696167122277,0.9991608131993868,0.03657966086112939,43.576788693014954,0.07640741873098486,-0.2775384584546733,0.013120599925365989,0.01714826227689614,uniform_decoder
adaptive_decoder,0.15,1.5833333333333333,0.14476847069706492,0.8552315293029351,4.0,0.0034446155435135495,0.9993163612915512,0.04946173722056254,53.34136192898208,0.07640741873098486,-0.2775384584546733,0.013120599925365989,0.01714826227689614,uniform_decoder
overactive_decoder,0.15,1.5833333333333333,0.14920885117458338,0.8507911488254166,48.0,0.00012453050865747506,0.9992375333179161,0.04947769275599441,49.642600620379966,0.07640741873098486,-0.2775384584546733,0.013120599925365989,0.01714826227689614,uniform_decoder
oracle_decoder,0.15,1.5833333333333333,0.1391636222516764,0.8608363777483237,0.0,0.0,0.9993216235432912,0.047869194814168396,53.35209133414043,0.07640741873098486,-0.2775384584546733,0.013120599925365989,0.01714826227689614,uniform_decoder
uniform_decoder,0.15,1.6666666666666665,0.07636192686298382,0.9236380731370162,0.0,0.0034368695222196832,0.9990415733402584,0.047862180838550705,49.93828202927617,0.07636192686298382,-0.3092384836183756,-0.015836475054673897,0.048299741203513956,uniform_decoder
static_tailored,0.15,1.6666666666666665,0.21463300323442253,0.7853669967655774,0.0,0.004606091687649611,0.9991608131182724,0.036579380098219885,43.57646711442271,0.07636192686298382,-0.3092384836183756,-0.015836475054673897,0.048299741203513956,uniform_decoder
adaptive_decoder,0.15,1.6666666666666665,0.15563789995022434,0.8443621000497756,4.0,0.00353302493089431,0.9993215267987563,0.04947069138017844,53.350737367585964,0.07636192686298382,-0.3092384836183756,-0.015836475054673897,0.048299741203513956,uniform_decoder
overactive_decoder,0.15,1.6666666666666665,0.15006481843283848,0.8499351815671615,48.0,0.00013067374045286202,0.9992374367684084,0.04947069138017844,49.65283300643641,0.07636192686298382,-0.3092384836183756,-0.015836475054673897,0.048299741203513956,uniform_decoder
oracle_decoder,0.15,1.6666666666666665,0.1392565465932684,0.8607434534067316,0.0,0.0,0.9993215267987565,0.047862180838550705,53.350737367585964,0.07636192686298382,-0.3092384836183756,-0.015836475054673897,0.048299741203513956,uniform_decoder
uniform_decoder,0.15,1.75,0.07629246147804265,0.9237075385219573,0.0,0.0034403067151581664,0.9990416099050384,0.047865546896713684,49.94369948975008,0.07629246147804265,-0.22386745097169533,0.06931476558266648,-0.03418707441603022,uniform_decoder
static_tailored,0.15,1.75,0.21442735298632684,0.7855726470136731,0.0,0.004632942046469625,0.99916080979051,0.03657516965292831,43.57164360363997,0.07629246147804265,-0.22386745097169533,0.06931476558266648,-0.03418707441603022,uniform_decoder
adaptive_decoder,0.15,1.75,0.12774651996689396,0.8722534800331061,4.0,0.003619186952474892,0.9993206328084687,0.04937267185388594,53.346682311742114,0.07629246147804265,-0.22386745097169533,0.06931476558266648,-0.03418707441603022,uniform_decoder
overactive_decoder,0.15,1.75,0.149852448560235,0.850147551439765,48.0,0.00013677483786678972,0.9992375381511697,0.04947405139156239,49.64260062037276,0.07629246147804265,-0.22386745097169533,0.06931476558266648,-0.03418707441603022,uniform_decoder
oracle_decoder,0.15,1.75,0.13820894519313037,0.8617910548068697,0.0,0.0,0.9993216283863128,0.047865546896713684,53.346682311742114,0.07629246147804265,-0.22386745097169533,0.06931476558266648,-0.03418707441603022,uniform_decoder
uniform_decoder,0.15,1.8333333333333333,0.07621716690823953,0.9237828330917605,0.0,0.003433805890757245,0.9990416748883989,0.047871533962719856,49.95333356415925,0.07621716690823953,-0.3067945562856089,-0.026524852183833297,0.059596806762515,uniform_decoder
static_tailored,0.15,1.8333333333333333,0.21448985547301286,0.7855101445269872,0.0,0.004606456904436869,0.9991608131182724,0.036579380098219885,43.57646711442271,0.07621716690823953,-0.3067945562856089,-0.026524852183833297,0.059596806762515,uniform_decoder
adaptive_decoder,0.15,1.8333333333333333,0.1544711421581364,0.8455288578418636,4.0,0.0037051488737988164,0.9993158498476642,0.038188367051921024,53.32972112300504,0.07621716690823953,-0.3067945562856089,-0.026524852183833297,0.059596806762515,uniform_decoder
overactive_decoder,0.15,1.8333333333333333,0.14531903510143532,0.8546809648985647,48.0,0.00014347891305620266,0.9992375139904086,0.049480027702609286,49.65317817367985,0.07621716690823953,-0.3067945562856089,-0.026524852183833297,0.059596806762515,uniform_decoder
oracle_decoder,0.15,1.8333333333333333,0.1346637024986891,0.8653362975013109,0.0,0.0,0.999321604176728,0.047871533962719856,53.350737367577274,0.07621716690823953,-0.3067945562856089,-0.026524852183833297,0.059596806762515,uniform_decoder
uniform_decoder,0.15,1.9166666666666665,0.07615222029984814,0.9238477797001519,0.0,0.003426794001754827,0.99904167387324,0.04787144038568804,49.953183002052846,0.07615222029984814,-0.22675618368123113,0.04178801527826445,-0.007985379599844787,uniform_decoder
static_tailored,0.15,1.9166666666666665,0.21481096941208083,0.7851890305879192,0.0,0.00450219610085197,0.9991608131993867,0.036579380098219885,43.576467114428475,0.07615222029984814,-0.22675618368123113,0.04178801527826445,-0.007985379599844787,uniform_decoder
adaptive_decoder,0.15,1.9166666666666665,0.1283626734955723,0.8716373265044277,4.0,0.0037388501280404738,0.9991608131993867,0.03821522453041499,43.576467114428475,0.07615222029984814,-0.22675618368123113,0.04178801527826445,-0.007985379599844787,uniform_decoder
overactive_decoder,0.15,1.9166666666666665,0.1413275301095787,0.8586724698904213,48.0,0.00015006531191411013,0.9992375139904086,0.04947993429367412,49.653195504605165,0.07615222029984814,-0.22675618368123113,0.04178801527826445,-0.007985379599844787,uniform_decoder
oracle_decoder,0.15,1.9166666666666665,0.13074471221257086,0.8692552877874291,0.0,0.0,0.999321604176728,0.04787144038568804,53.35299848728346,0.07615222029984814,-0.22675618368123113,0.04178801527826445,-0.007985379599844787,uniform_decoder
uniform_decoder,0.15,2.0,0.07611079010797009,0.9238892098920299,0.0,0.0034368695222196845,0.9990416708277239,0.04787115966013595,49.95273132136597,0.07611079010797009,-0.22803230136519084,0.028624371450179466,0.009976303504049704,uniform_decoder
static_tailored,0.15,2.0,0.21530787131723184,0.7846921286827682,0.0,0.004331736735931474,0.9991608131182725,0.036579380098219885,43.57646711442271,0.07611079010797009,-0.22803230136519084,0.028624371450179466,0.009976303504049704,uniform_decoder
adaptive_decoder,0.15,2.0,0.12867036465198067,0.8713296353480193,4.0,0.003832909081945709,0.9991608122319167,0.03821522453041499,43.57646711442271,0.07611079010797009,-0.22803230136519084,0.028624371450179466,0.009976303504049704,uniform_decoder
overactive_decoder,0.15,2.0,0.13743675837341027,0.8625632416265897,48.0,0.00015632213586688583,0.9992375139904088,0.04947965407240243,49.65283300643641,0.07611079010797009,-0.22803230136519084,0.028624371450179466,0.009976303504049704,uniform_decoder
oracle_decoder,0.15,2.0,0.12574833061579363,0.8742516693842064,0.0,0.0,0.999321604176728,0.04787115966013595,53.34082056067594,0.07611079010797009,-0.22803230136519084,0.028624371450179466,0.009976303504049704,uniform_decoder
uniform_decoder,0.22499999999999998,0.0,0.07473912964570067,0.9252608703542993,0.0,0.005664984071824861,0.9990415492241271,0.04756712521650562,49.6291791022716,0.07473912964570067,-0.44336253665894226,0.028615217132453234,0.002898850129381382,uniform_decoder
static_tailored,0.22499999999999998,0.0,0.20606855351941278,0.7939314464805872,0.0,0.0,0.9991640941726718,0.03627534523841269,43.396449758414015,0.07473912964570067,-0.44336253665894226,0.028615217132453234,0.002898850129381382,uniform_decoder
adaptive_decoder,0.22499999999999998,0.0,0.20744863079716142,0.7925513692028385,4.0,0.0,0.9991640941726718,0.03791471302887482,43.396449758414015,0.07473912964570067,-0.44336253665894226,0.028615217132453234,0.002898850129381382,uniform_decoder
overactive_decoder,0.22499999999999998,0.0,0.2215775672662041,0.7784224327337959,48.0,0.0,0.9990702622150521,0.03791471302887482,40.78000662412646,0.07473912964570067,-0.44336253665894226,0.028615217132453234,0.002898850129381382,uniform_decoder
oracle_decoder,0.22499999999999998,0.0,0.20606855351941278,0.7939314464805872,0.0,0.0,0.9991640941726718,0.03627534523841269,43.396449758414015,0.07473912964570067,-0.44336253665894226,0.028615217132453234,0.002898850129381382,uniform_decoder
uniform_decoder,0.22499999999999998,0.08333333333333333,0.07528490844283635,0.9247150915571637,0.0,0.005368856751783983,0.9990415492241271,0.04756712521650562,49.6291791022716,0.07528490844283635,-0.43513902601286875,0.029206211418927472,0.0029752099320452773,uniform_decoder
static_tailored,0.22499999999999998,0.08333333333333333,0.20364405802326394,0.7963559419767361,0.0,0.001212232555076242,0.9991641023373429,0.037097027767619216,44.35527052770306,0.07528490844283635,-0.43513902601286875,0.029206211418927472,0.0029752099320452773,uniform_decoder
adaptive_decoder,0.22499999999999998,0.08333333333333333,0.20504394670014617,0.7949560532998539,4.0,0.0003714438855562424,0.9991641023373429,0.03858932650263427,44.35527052770306,0.07528490844283635,-0.43513902601286875,0.029206211418927472,0.0029752099320452773,uniform_decoder
overactive_decoder,0.22499999999999998,0.08333333333333333,0.2193073383224512,0.7806926616775488,48.0,9.268638558367128e-06,0.999070270393772,0.038734918594694655,41.641929910113845,0.07528490844283635,-0.43513902601286875,0.029206211418927472,0.0029752099320452773,uniform_decoder
oracle_decoder,0.22499999999999998,0.08333333333333333,0.20364405802326394,0.7963559419767361,0.0,0.0,0.9991641023373429,0.037097027767619216,44.35527052770306,0.07528490844283635,-0.43513902601286875,0.029206211418927472,0.0029752099320452773,uniform_decoder
uniform_decoder,0.22499999999999998,0.16666666666666666,0.07590893435701017,0.9240910656429898,0.0,0.005136870070692687,0.9990415492241271,0.04756712521650562,49.6291791022716,0.07590893435701017,-0.4271938928653566,0.029691509065408236,0.003035483444272672,uniform_decoder
static_tailored,0.22499999999999998,0.16666666666666666,0.20158179313503663,0.7984182068649633,0.0,0.0025861485000579893,0.9991641020411313,0.03737819034128831,44.66287204124562,0.07590893435701017,-0.4271938928653566,0.029691509065408236,0.003035483444272672,uniform_decoder
adaptive_decoder,0.22499999999999998,0.16666666666666666,0.20299567618171643,0.7970043238182836,4.0,0.000790018498453228,0.9991641020411313,0.03895387138490188,44.66287204124562,0.07590893435701017,-0.4271938928653566,0.029691509065408236,0.003035483444272672,uniform_decoder
overactive_decoder,0.22499999999999998,0.16666666666666666,0.21735933493634543,0.7826406650636546,48.0,1.965269431114297e-05,0.9990702700877606,0.03901557714409873,41.919676046879204,0.07590893435701017,-0.4271938928653566,0.029691509065408236,0.003035483444272672,uniform_decoder
oracle_decoder,0.22499999999999998,0.16666666666666666,0.20158179313503663,0.7984182068649633,0.0,0.0,0.9991641020411313,0.03737819034128831,44.66287204124562,0.07590893435701017,-0.4271938928653566,0.029691509065408236,0.003035483444272672,uniform_decoder
uniform_decoder,0.22499999999999998,0.25,0.07650303690252756,0.9234969630974724,0.0,0.00505645099703937,0.9990415492241271,0.04756712521650562,49.6291791022716,0.07650303690252756,-0.4205377656467133,0.02989928248138557,0.0032171524651035907,uniform_decoder
static_tailored,0.22499999999999998,0.25,0.20005201667181582,0.7999479833281842,0.0,0.003915335044927142,0.9991641019700674,0.03737806251434719,44.66273548766835,0.07650303690252756,-0.4205377656467133,0.02989928248138557,0.0032171524651035907,uniform_decoder
adaptive_decoder,0.22499999999999998,0.25,0.20147280879507598,0.798527191204924,4.0,0.0011971491539579688,0.9991641019700674,0.038990576214053066,44.66273548766835,0.07650303690252756,-0.4205377656467133,0.02989928248138557,0.0032171524651035907,uniform_decoder
